num_leaves,max_depth,subsample,colsample_bytree,scale_pos_weight,min_child_samples,min_child_weight,reg_alpha,reg_lambda,threshold,f1_score,auc,precision,recall,avg_best_iteration
11,21,0.21617092247066982,0.31748377212791207,2.3019863770909517,67,0.004271682615361892,0.0029603914718097225,2.278690832299549,0.39843762076200356,0.456965977120252,0.8561299430482702,0.3272814845029135,0.7569257118390066,431.8
5,19,0.11694040121404274,0.26141796248091165,2.5493984806615293,57,0.011161728548022738,0.0016012053849708539,4.330297070072207,0.39764932244580264,0.45648642497446507,0.8563082644548887,0.31835565206200744,0.8064654249625347,999.8
8,17,0.20137777230201792,0.2724819405067712,2.6011450828594715,63,0.006544122318572485,0.0022691051910522482,2.581659970617167,0.38547387008866635,0.45474426250950195,0.8536283652271732,0.3202416831552598,0.7861271676300577,614.0
6,23,0.10895465239502498,0.250602405654194,2.560763779310155,55,0.014163790588173129,0.0022979821134060502,5.488440995866519,0.37858580014252996,0.4545654845955049,0.854752002141586,0.31582424483514404,0.8116463284093343,805.6
11,12,0.18715041043005054,0.30378088212211773,2.3342177667069417,52,0.0015042287986133127,0.0019209037522961128,4.033921098890042,0.3513029570104233,0.4530590640323423,0.854779687754181,0.31502884886305854,0.806379790194819,172.0
6,15,0.12690201095801032,0.2679735465555667,2.565072045393062,64,0.012335118643907914,0.0021399048370431316,4.889549266912532,0.3801752906957899,0.45296134098338897,0.8527977841597293,0.31693609269844086,0.794990366088632,577.6
5,24,0.10699610437116383,0.2669694445130172,2.5728922829806593,55,0.0146714743008192,0.0022973111420355246,5.1616936816110055,0.36685233012735907,0.452325990299334,0.8562030989447159,0.309622441663649,0.8391350888460716,998.6
5,19,0.10673462950166787,0.2581037872912458,2.5368559717967223,64,0.01351985561834396,0.002688819240726483,3.963336894244886,0.3589589670922355,0.45196646545067515,0.8562076398348399,0.3085136899692788,0.844872618283023,1000.0
10,12,0.1913748162391928,0.33688680722449066,2.431840839386385,91,0.014970242164905504,0.0028648098554411388,1.1537401349741,0.33690534837982333,0.45149780921646326,0.8527993067244104,0.31541926988341784,0.7956754442303575,37.6
12,8,0.195388407549752,0.36597780093661675,2.3794022186190436,96,0.01462678390094282,0.0025977315597032267,4.066598575891839,0.3310579363836983,0.4501876216526533,0.8549933808933776,0.3072525126625648,0.8418325840291156,209.2
