num_leaves,max_depth,subsample,colsample_bytree,scale_pos_weight,min_child_samples,min_child_weight,reg_alpha,reg_lambda,threshold,f1_score,auc,precision,recall,avg_best_iteration
11,24,0.22872136134454762,0.34864342061946624,2.2014521384996515,98,0.0010767945900864197,0.002047805864909035,5.711830438567488,0.3958918205315291,0.4591314560223996,0.8572114077674957,0.33096994256407364,0.7494326696638836,703.6
6,9,0.12304724325994396,0.2872471758626443,2.005689788956125,57,0.0037452348464888895,0.0025186677722337887,4.616632728107955,0.37831579524780806,0.4580912623498306,0.8563433909091984,0.32954575371877143,0.7511881824020553,881.8
5,7,0.16525180187124833,0.38774822252618396,2.4389512470282506,72,0.010508620553736232,0.0029121248748316727,5.824780974877859,0.3897435944840863,0.4576233980393896,0.8567731100118715,0.32058328118459484,0.7994005566259903,997.6
10,18,0.23533172229689212,0.2626070358474235,2.0466780415944408,70,0.013953648173606305,0.002679320389520697,2.175597270556084,0.3954456965236808,0.4575144536689593,0.8567212421812445,0.3342053009226275,0.7251552130164847,728.4
11,12,0.15847964398389677,0.3620043489061618,2.0665599003739947,87,0.00747788079431751,0.0018760507998494527,3.912788165579044,0.35212817381607286,0.4574559663625616,0.8572410479465349,0.3220142418052282,0.7896810104902591,668.4
10,11,0.194206722944014,0.370921272968772,2.120960236634566,89,0.005076318024804215,0.001748260127271054,4.844084037266638,0.3431940646684848,0.4571591347781497,0.8573202950514645,0.31831220161463153,0.8110040676514665,762.8
6,14,0.12796056324934602,0.25861520346933226,2.4643495634807437,66,0.004159560503032572,0.0021418003319013143,5.086484584114101,0.391123945787752,0.45638146440586763,0.8564044248787512,0.31918543284975665,0.8005566259901521,945.2
6,15,0.11546521967143292,0.25605454689405194,2.4810826569081024,68,0.003964625634087438,0.002326924266036274,3.5070254173004956,0.38835892860870697,0.45633394344519773,0.8563847396239547,0.31818640273673304,0.8065938771141082,948.8
6,12,0.10992763279422779,0.2514991850282042,2.0187065310914285,69,0.004487416247100043,0.00286647610655228,1.1347091264303057,0.33502562101589806,0.45581026280485776,0.856522564105687,0.31666760164678925,0.8131877542282167,998.6
6,18,0.1339635720754375,0.25003420096481105,2.4907055075287112,65,0.003515269871760801,0.0023443472344749075,4.47847932953135,0.38411049229446836,0.4557851582626034,0.8563992737123163,0.31679509701454045,0.8122029543994863,949.0
