threshold,scale_pos_weight,num_leaves,max_depth,subsample,colsample_bytree,min_child_samples,min_child_weight,reg_alpha,reg_lambda,AUC,F1_score,Recall,Precision,Avg_Best_Iteration
0.3,1.8,9,9,0.2,0.3,60,0.003,0.0,1.0,0.8566767323891622,0.45657001134038333,0.8191692494250706,0.31649573693813504,449.6
0.25,1.6,9,11,0.25,0.3,45,0.003,0.0,5.0,0.856705095222552,0.45277512372674356,0.8539940000045837,0.3080615975454831,508.6
0.3,1.2,5,19,0.25,0.35,75,0.001,0.0,3.5,0.856525904417668,0.4542164801216863,0.6801556301332085,0.34098070630677924,614.4
0.2,1.6,6,13,0.15,0.35,105,0.008,0.004,2.0,0.8565950305072075,0.43903075237205763,0.9120108133352585,0.28910672130876314,630.0
0.35,1.4,4,7,0.25,0.3,165,0.002,0.0,0.5,0.8564186349372361,0.44655507649795834,0.6289174976438775,0.34620084788542144,786.8
0.35,1.6,6,15,0.3,0.45,150,0.0005,0.003,2.5,0.8564369539692578,0.4565921860617343,0.7092712941650413,0.33667493816232485,740.0
0.2,1.4,4,17,0.15,0.45,150,0.008,0.001,1.5,0.8563381827394003,0.4456085829384359,0.8854644623393464,0.29773165173831456,825.2
0.3,1.0,9,15,0.35,0.35,45,0.008,0.002,2.5,0.8564877235557351,0.430800791281552,0.5376459605454846,0.3594000127444787,388.4
0.25,1.6,6,17,0.25,0.45,60,0.001,0.003,3.5,0.8564017305370898,0.45211856504479747,0.8531376981377402,0.3075645449792368,660.6
0.3,1.2,8,13,0.3,0.45,30,0.002,0.002,1.0,0.8561308221841669,0.45284543124425836,0.6792989717603983,0.3396588221948353,439.6
0.3,1.8,8,15,0.3,0.4,135,0.008,0.001,2.5,0.8562382509921909,0.45579001085533655,0.8220236144459273,0.3153216006429891,544.0
0.3,1.2,9,7,0.25,0.45,165,0.002,0.0,5.0,0.8561236595240173,0.45253304196971855,0.6768722611110813,0.3399099897660881,404.4
0.2,1.4,5,11,0.2,0.25,30,0.001,0.003,2.5,0.8559349257047189,0.44463086923623807,0.886891632117419,0.29669258350413236,833.4
0.15,1.6,7,11,0.3,0.4,120,0.001,0.001,3.5,0.8562275330829949,0.421416936506505,0.9513309513641828,0.27066098098186026,612.6
0.15,1.0,7,11,0.2,0.45,135,0.0005,0.004,1.0,0.8562490913320359,0.4448842305609248,0.8898888032425745,0.29658811754886794,500.0
0.15,1.6,5,19,0.35,0.45,165,0.002,0.003,2.5,0.8563113417526791,0.42095546811756357,0.9535433000687803,0.2701016130930356,723.8
0.35,1.6,8,19,0.2,0.4,135,0.002,0.001,5.0,0.8562785607676924,0.45498489357542465,0.706559124095398,0.3355501370524228,492.0
0.25,1.8,7,11,0.25,0.4,45,0.008,0.002,1.0,0.8561385213603095,0.4478270118714473,0.8764728980344552,0.3007564957210473,601.6
0.25,1.4,6,21,0.15,0.3,60,0.001,0.003,3.5,0.8565214617535977,0.4567311866691039,0.8233796612836812,0.31602584142345364,551.2
0.2,1.2,4,17,0.3,0.35,150,0.003,0.003,0.5,0.8563731976324604,0.4525892095836336,0.8562062213856215,0.30760285231657314,770.0
0.2,1.6,7,5,0.35,0.4,135,0.0005,0.002,1.5,0.8562539821528505,0.4397844067569416,0.9101554289619844,0.289952743230827,616.4
0.3,1.6,8,21,0.35,0.3,135,0.001,0.002,2.0,0.8568247453724325,0.45741209062073473,0.7857001127832091,0.32262663633440974,540.0
0.3,1.0,7,15,0.3,0.3,135,0.001,0.004,2.5,0.8566880326401598,0.43034964550989613,0.5350061102576189,0.3599789991220949,605.8
0.15,1.6,8,5,0.15,0.4,60,0.003,0.001,0.5,0.8562052161694886,0.4206616297095415,0.952686692625394,0.2699343962234257,496.0
0.25,1.6,6,11,0.3,0.35,105,0.003,0.002,5.0,0.8566442675405069,0.45258483842593195,0.8552071134144791,0.3077232816113612,650.0
0.3,1.4,4,19,0.15,0.45,30,0.002,0.001,3.5,0.8562354484559778,0.45717445506984145,0.7534442423395145,0.3281603148017548,831.4
0.15,1.0,4,11,0.2,0.25,165,0.001,0.001,1.0,0.8558823307964467,0.4439310760731912,0.8923154374977559,0.29547389605786084,903.4
0.3,1.0,8,11,0.3,0.35,105,0.001,0.004,2.5,0.8565907433732229,0.43146449611269605,0.5380744552525171,0.36016498513343026,484.8
0.15,1.2,6,7,0.35,0.25,90,0.004,0.003,2.0,0.8558276684148293,0.43459315585770514,0.9225011541880666,0.28426072092069077,651.8
0.2,1.0,8,11,0.15,0.35,165,0.0005,0.004,5.0,0.8565482264825649,0.45677319815404427,0.8068948508570021,0.3185652033705172,421.0
0.15,1.4,8,17,0.25,0.25,150,0.008,0.002,0.5,0.8560928528037927,0.4267439226887192,0.9397704305293375,0.27605525165299666,518.2
0.3,1.6,4,17,0.25,0.4,60,0.003,0.001,3.5,0.8563091537749534,0.4577902691721585,0.795334049910326,0.32139838064927195,877.8
0.35,1.4,8,21,0.3,0.4,120,0.008,0.004,1.5,0.8561112897738322,0.44551875866249724,0.6259199700127553,0.34585935280420993,496.0
0.25,1.2,4,13,0.3,0.3,135,0.004,0.004,3.5,0.8563329174992182,0.4571403352448403,0.7802054136449603,0.323292203413565,872.6
0.3,1.4,4,19,0.25,0.3,135,0.001,0.002,5.0,0.8564760622778852,0.45833956623486405,0.7498048766451159,0.33005818669568043,846.6
0.25,1.4,6,13,0.35,0.25,150,0.001,0.0,1.0,0.8558677904587666,0.45541431842659835,0.8251639227166365,0.31450282809567054,574.2
0.3,1.6,8,11,0.3,0.4,135,0.0005,0.0,1.5,0.8563242435169892,0.4566625709605069,0.789268762972679,0.32128929538975504,485.6
0.2,1.6,9,11,0.25,0.45,105,0.003,0.004,2.5,0.8563034345235273,0.4390238690479964,0.908085657179279,0.2894972289757197,531.8
0.25,1.6,9,21,0.25,0.35,135,0.002,0.002,1.5,0.856691638367929,0.4529751823018907,0.853565785409382,0.3082987133147507,490.6
0.2,1.0,9,11,0.25,0.25,150,0.008,0.001,1.0,0.8561348137534933,0.4566073835472528,0.8128182484199783,0.31748985083342607,474.4
0.2,1.6,6,21,0.35,0.35,45,0.001,0.002,1.0,0.8566031194859803,0.43912688407397804,0.9124392061834433,0.28914919986589316,629.0
0.25,1.2,6,5,0.35,0.3,90,0.0005,0.0,2.5,0.8565292304330511,0.4572179487495788,0.7769941352222038,0.3239266500414736,550.6
0.25,1.2,9,19,0.15,0.25,165,0.002,0.003,2.0,0.8562782166318094,0.4571103171769154,0.7790636523577904,0.3234591586393344,559.4
0.3,1.4,5,5,0.25,0.4,45,0.0005,0.003,2.0,0.8562983351121696,0.4579376921662077,0.7523026593053277,0.3291774431922826,698.2
0.15,1.8,9,5,0.2,0.3,165,0.002,0.0,1.0,0.8566471173499561,0.415821150244149,0.9623206806819347,0.2652108005633056,489.4
0.15,1.8,7,11,0.35,0.4,135,0.003,0.002,5.0,0.8562538164965385,0.4171415257168533,0.9602512908699076,0.2664468911735737,634.6
0.35,1.6,6,5,0.35,0.25,75,0.008,0.001,1.5,0.8558775336075886,0.4554868881134242,0.7084146867216552,0.33568499521025624,647.6
0.15,1.2,5,9,0.35,0.25,60,0.0005,0.003,2.0,0.855882472745394,0.4347348810550583,0.922286995961042,0.2844048142761935,732.6
0.35,1.6,6,5,0.2,0.35,90,0.008,0.003,0.5,0.856512864618826,0.45629996417244617,0.7044901162540491,0.33744843762004867,659.0
0.2,1.4,9,11,0.3,0.25,150,0.001,0.001,1.5,0.8561330707605841,0.44493584655148116,0.8887471692789642,0.29675853200017066,470.0
0.2,1.0,4,9,0.25,0.45,165,0.002,0.003,0.5,0.8563101044579711,0.4566538961937566,0.8149589648900191,0.317201528237075,725.8
0.3,1.4,9,17,0.25,0.45,150,0.003,0.003,0.5,0.8562515518143554,0.4562216606559023,0.7447382647785092,0.3288517248733293,421.4
0.35,1.0,7,15,0.35,0.35,30,0.0005,0.001,3.5,0.8564884087112112,0.3394261965377273,0.30015062377085017,0.39067487563818315,523.6
0.35,1.8,4,13,0.35,0.25,60,0.003,0.004,3.5,0.8558211051710621,0.4577034014192776,0.7597956762447088,0.32750963377848896,981.2
0.3,1.4,5,17,0.3,0.25,135,0.002,0.003,1.5,0.8560207012314909,0.4573772867998608,0.7535158236446471,0.32836464043794844,764.4
0.25,1.0,5,15,0.3,0.4,90,0.008,0.003,5.0,0.8564028075312707,0.45611034880230805,0.7179771189377752,0.3342351025705014,644.0
0.35,1.0,7,7,0.25,0.35,105,0.0005,0.003,5.0,0.8565307081038671,0.33969184693236065,0.29979383769251006,0.39201496293228894,488.6
0.35,1.0,9,21,0.3,0.4,30,0.001,0.004,1.5,0.8561354287433799,0.3393985603360098,0.2980814376765182,0.3940973868674652,401.4
0.35,1.6,9,19,0.15,0.3,90,0.004,0.001,1.5,0.8565654863623141,0.4565303573295153,0.70520356108717,0.33753154063262486,404.8
0.3,1.6,4,5,0.35,0.3,60,0.002,0.004,0.5,0.8563433379516556,0.45710921505607727,0.7899107028948029,0.32162408964039263,885.8
0.35,1.6,4,11,0.15,0.4,45,0.008,0.001,2.0,0.856318677142065,0.4564398682378374,0.7148369889200492,0.33527389088720916,883.8
0.25,1.8,9,13,0.3,0.4,135,0.001,0.003,2.5,0.8562769453295079,0.4479384259744633,0.8779717000470842,0.30067780931633736,500.2
0.2,1.6,5,21,0.2,0.25,90,0.003,0.002,5.0,0.8560388695109994,0.43912030988420075,0.9122250224917068,0.2891618582695489,843.8
0.35,1.4,4,13,0.25,0.45,165,0.008,0.003,5.0,0.8563313870384206,0.44642878247309375,0.6336988792725649,0.3446255145099678,737.2
0.2,1.6,8,19,0.25,0.35,150,0.004,0.003,2.0,0.8566551399942309,0.4396304837264656,0.9122246659857403,0.2896040765745038,517.8
0.25,1.2,9,11,0.35,0.4,75,0.003,0.0,1.5,0.8562644175720638,0.45727743055839926,0.7802766384441264,0.3234160854284184,392.0
0.3,1.6,7,9,0.3,0.25,60,0.004,0.004,1.5,0.85612132697956,0.4572279119399759,0.7914807042418862,0.32148210375326347,631.8
0.15,1.6,4,21,0.3,0.25,60,0.003,0.001,0.5,0.8556026726585639,0.4201567298083228,0.954185239990904,0.2693915984236892,898.6
0.3,1.4,6,17,0.15,0.35,150,0.003,0.002,3.5,0.8566272757383331,0.4573992311972157,0.7428827785463876,0.33044347333379803,624.4
0.3,1.8,4,7,0.2,0.35,75,0.008,0.0,2.0,0.856426012170455,0.45650519369085363,0.8250208365005068,0.31557006103901303,853.2
0.15,1.0,7,9,0.25,0.25,30,0.002,0.0,1.5,0.8559608701186081,0.4438009485093187,0.8919582949134494,0.2953949153594393,562.2
0.25,1.4,7,9,0.2,0.45,120,0.004,0.001,1.0,0.8559695194999524,0.4551767314429089,0.8239504782654865,0.3144500621964482,432.6
0.2,1.0,8,17,0.35,0.3,135,0.004,0.001,1.0,0.8565334986763758,0.4568101183682144,0.806894876321714,0.31860122271459923,421.4
0.3,1.4,7,13,0.15,0.4,90,0.008,0.004,1.0,0.8562003486027713,0.4569003635880514,0.7470215327057301,0.32911528003893176,551.2
0.15,1.6,6,13,0.3,0.35,135,0.002,0.001,2.0,0.8567505134263296,0.42030171977575853,0.9549703425232933,0.2694498952457135,620.6
0.3,1.0,5,17,0.35,0.35,165,0.002,0.002,0.5,0.8565165597036508,0.4310212871111137,0.5397158341870377,0.35880531694423534,656.0
0.3,1.4,4,5,0.35,0.4,90,0.001,0.004,5.0,0.8563299148840139,0.45768979055363035,0.7530160786737368,0.3287704004474878,864.2
0.25,1.2,9,11,0.35,0.35,60,0.008,0.0,3.5,0.8565727297384692,0.45749470606422776,0.7739252045389321,0.3247344039202939,452.0
0.15,1.4,7,5,0.35,0.35,60,0.0005,0.002,1.5,0.8566315788497247,0.4269739563779453,0.9406982118424662,0.2761647919612233,586.8
0.3,1.2,5,9,0.35,0.35,150,0.004,0.002,5.0,0.8564749990954112,0.4541417907201929,0.6795138684640679,0.34106484553110167,601.0
0.2,1.4,7,13,0.25,0.25,135,0.0005,0.001,5.0,0.8561886054648978,0.4447874944689537,0.888247602561037,0.29668356100344584,637.0
0.2,1.6,8,15,0.15,0.4,30,0.002,0.004,0.5,0.8561353765827174,0.4388384852279253,0.9107260422260947,0.28907066316401037,519.6
0.3,1.4,9,13,0.35,0.4,105,0.0005,0.001,2.0,0.8560914990954179,0.4573227231901532,0.747093292263846,0.3295361720410606,372.2
0.15,1.8,8,15,0.35,0.3,45,0.008,0.003,3.5,0.8564840913874514,0.4156834859982985,0.9638190752591734,0.2649851179093753,514.2
0.25,1.6,4,9,0.15,0.25,90,0.003,0.0,0.5,0.8556229010550129,0.45066050693410514,0.8569197426128781,0.30573156507226196,904.8
0.2,1.8,5,17,0.3,0.35,150,0.003,0.004,3.5,0.8566810073356759,0.43312218983481954,0.9287809558587045,0.2824163717865976,779.8
0.2,1.6,9,7,0.3,0.45,120,0.002,0.0,3.5,0.8563187417790863,0.4383473965262194,0.9101556836091035,0.2887056639636335,433.8
0.25,1.2,7,19,0.2,0.35,45,0.008,0.002,2.5,0.8564834757593097,0.4578169417812501,0.7760663539090752,0.3246885308059507,490.2
0.25,1.0,7,13,0.2,0.25,135,0.0005,0.001,3.5,0.8560508332470389,0.4566309810702099,0.7126965016324153,0.3359574281360666,552.2
0.35,1.0,4,15,0.2,0.3,165,0.001,0.0,5.0,0.8563671664817589,0.3358662988538287,0.2932284238132744,0.3935945535558054,849.2
0.35,1.2,8,11,0.2,0.35,60,0.004,0.0,1.5,0.8565180436926674,0.41893328228980603,0.4909046924588547,0.3654530275545753,473.8
0.2,1.2,8,13,0.2,0.25,30,0.001,0.0,1.5,0.8561098694412423,0.45121585369408834,0.856348925631073,0.3063125661676093,524.2
0.2,1.8,6,5,0.2,0.35,30,0.001,0.003,2.5,0.856598715401456,0.43280068913324526,0.9274247562326792,0.2822638516964574,742.4
0.15,1.0,7,19,0.25,0.45,165,0.0005,0.003,2.5,0.8562999579614343,0.4450772334229767,0.8900315584174496,0.2967391762077972,535.8
0.2,1.8,4,21,0.25,0.4,30,0.0005,0.003,5.0,0.8563978509656207,0.43219025379901943,0.9292803443236484,0.28157800254776266,850.0
0.3,1.6,9,7,0.3,0.4,45,0.0005,0.002,2.5,0.8562672238652583,0.45723935675146904,0.7889114166706773,0.3219157317639488,455.6
0.2,1.0,5,13,0.35,0.45,150,0.008,0.002,2.0,0.856174252992646,0.45671373266166426,0.8134602138068139,0.31748612066229354,625.6
0.35,1.8,6,19,0.35,0.45,120,0.0005,0.0,5.0,0.8563392257516472,0.4582829329090271,0.756727229390963,0.3286753690249203,637.4
0.35,1.2,7,19,0.2,0.4,105,0.003,0.003,2.0,0.8560173006609724,0.4184328104771088,0.4906899740081686,0.36478032751848505,440.6
0.15,1.4,7,15,0.25,0.35,60,0.008,0.003,0.5,0.8566494682543242,0.4267169227985918,0.9404127014927159,0.2759730902012284,600.4
0.15,1.0,4,17,0.15,0.35,60,0.004,0.0,2.5,0.8562794302686798,0.44402717331316666,0.8895320680936581,0.29586322553686484,809.8
0.35,1.8,6,7,0.3,0.35,120,0.008,0.0,1.5,0.8566880720691451,0.4582195573478113,0.7515889343603761,0.3295894064805085,709.4
0.35,1.4,6,7,0.35,0.45,75,0.001,0.003,1.0,0.8562949760418934,0.44614592620495985,0.6292032371760348,0.3456254560660377,558.0
0.15,1.4,8,15,0.15,0.35,165,0.001,0.003,5.0,0.8568360574130114,0.42715183404530965,0.9409835694039451,0.2762873539529937,528.8
0.35,1.8,8,21,0.15,0.45,90,0.0005,0.001,1.5,0.8562622535902294,0.4575402125982636,0.7545143968568397,0.3283277006378368,541.2
0.25,1.4,6,5,0.2,0.3,165,0.008,0.003,0.5,0.8567106707219594,0.4573529885680916,0.8236648915216005,0.3165747627745156,625.8
0.2,1.0,4,21,0.2,0.4,120,0.003,0.002,1.0,0.8563391018937621,0.45714371317422114,0.8153871540205087,0.31761278656088643,791.4
0.25,1.4,9,15,0.35,0.45,45,0.0005,0.001,1.0,0.8562085067297271,0.45617014847406584,0.8232371862206369,0.3155043316992037,432.4
0.35,1.0,9,7,0.25,0.4,120,0.003,0.004,2.0,0.8563532395491997,0.3401206499571564,0.29929490759238025,0.3939915674278206,423.8
0.3,1.4,5,21,0.15,0.35,120,0.0005,0.002,3.5,0.8565858144111982,0.4581340140691994,0.747235818256314,0.33035104409866645,701.6
0.35,1.6,8,13,0.15,0.3,120,0.004,0.0,0.5,0.8565820071204421,0.45643930887148176,0.7049895811131288,0.33749724079369814,462.4
0.2,1.4,5,9,0.25,0.35,105,0.0005,0.0,2.0,0.8563995255392882,0.4460089246775533,0.8880334188693005,0.2977902434329535,743.2
0.3,1.2,5,17,0.35,0.3,150,0.004,0.002,0.5,0.8565023422173293,0.4539381078544448,0.6785145567752303,0.34107602102909473,672.0
0.3,1.0,7,5,0.3,0.25,105,0.004,0.003,2.5,0.855968337217873,0.42748137761161314,0.5293683758326642,0.35851995854540586,546.0
0.3,1.6,6,7,0.3,0.25,105,0.001,0.004,2.0,0.8557967090289011,0.4570084366545957,0.7938356298683754,0.3208824898672567,574.4
0.25,1.0,7,7,0.2,0.4,165,0.003,0.004,0.5,0.8561732778783664,0.4561573723767024,0.7160504333711992,0.33470783991820796,495.2
0.3,1.4,9,15,0.2,0.35,60,0.0005,0.004,3.5,0.8567407230914592,0.458698230890462,0.7433819632936363,0.3316952257121559,501.4
0.15,1.8,8,11,0.25,0.35,60,0.001,0.0,1.0,0.856659568558222,0.41600551023526033,0.9626063183552445,0.26534122044181097,550.0
0.25,1.2,5,9,0.15,0.3,135,0.003,0.004,5.0,0.8565730213014977,0.45750285558587106,0.7790634231753835,0.3238486678459084,772.8
0.35,1.6,9,15,0.25,0.3,135,0.0005,0.003,2.0,0.8567714585396777,0.4570885778679,0.7042045295101633,0.3383793307209738,506.6
0.25,1.4,8,5,0.25,0.45,45,0.002,0.003,2.0,0.8561877577929149,0.4563999412785435,0.824021855852924,0.3156074932494943,497.6
0.15,1.0,6,13,0.15,0.25,165,0.004,0.004,2.0,0.8560961285623438,0.44379458863452526,0.8914589828426411,0.29544632672917914,626.4
0.3,1.8,8,5,0.3,0.45,75,0.002,0.004,2.0,0.8562963510149085,0.45640503912402625,0.8223094049075084,0.3158706682833362,569.6
0.35,1.2,4,19,0.15,0.35,45,0.004,0.001,0.5,0.856396626715209,0.4186094046066577,0.48919198686632015,0.3658943693904389,798.0
0.2,1.6,7,21,0.35,0.45,60,0.002,0.002,1.5,0.8560856203280272,0.437522039072557,0.9103694089360257,0.28796535414379837,517.6
0.3,1.6,6,5,0.25,0.25,105,0.0005,0.004,3.5,0.8559728918612943,0.4570944996312905,0.7929077466963993,0.321115572935314,673.8
0.3,1.4,6,9,0.25,0.25,165,0.008,0.001,1.5,0.8559747007941596,0.45712113121698617,0.7477358178743434,0.32920416864366403,635.8
0.25,1.6,5,7,0.25,0.45,120,0.008,0.002,5.0,0.856336755428077,0.4521822989382348,0.852709661795522,0.3076775419866265,746.0
0.2,1.8,4,17,0.35,0.35,30,0.002,0.002,1.0,0.8564022228896204,0.4316252341377723,0.9309214940757622,0.2809468349774812,852.8
0.2,1.4,7,11,0.2,0.3,60,0.0005,0.002,5.0,0.856706644143004,0.446389845380535,0.8886043122452415,0.2980690994858691,619.2
0.15,1.8,8,21,0.15,0.35,165,0.001,0.004,2.0,0.8567199994523055,0.41672010167606477,0.9617497363765702,0.26598693756567315,597.0
0.2,1.2,5,9,0.3,0.25,120,0.002,0.001,2.0,0.8558160879867662,0.4507607323061668,0.856491655341236,0.3058729900399758,693.8
0.35,1.4,9,19,0.2,0.45,75,0.002,0.003,5.0,0.8564587350586607,0.44461009642078675,0.6223521346940657,0.3458621684101504,475.8
0.2,1.4,9,19,0.3,0.35,120,0.004,0.004,2.0,0.8566594447789218,0.4457520795352824,0.887676530932113,0.2976081905431795,481.0
0.2,1.2,8,9,0.25,0.25,135,0.002,0.004,0.5,0.8560113419987496,0.45105496394779665,0.8567772166204101,0.30611005098454197,508.2
0.35,1.0,6,7,0.2,0.35,135,0.004,0.001,5.0,0.8565127968914575,0.3378084191582913,0.2965112071470279,0.39277173304919455,554.2
0.3,1.0,5,19,0.25,0.25,120,0.0005,0.003,2.5,0.8559299540908851,0.42954264062162045,0.5347201924724783,0.359001671819662,745.8
0.25,1.2,7,7,0.25,0.3,30,0.002,0.0,5.0,0.8566486887832768,0.45770183077057114,0.7751385216665228,0.32473273062380315,523.8
0.25,1.2,5,5,0.25,0.4,60,0.008,0.003,2.0,0.856412673944245,0.4572544758038305,0.7832025338406922,0.32289157131994095,720.0
0.35,1.0,4,5,0.25,0.3,60,0.004,0.004,2.5,0.8563702371752921,0.3352602646719445,0.293085745032535,0.3918042729481906,848.6
0.3,1.0,6,11,0.25,0.25,30,0.001,0.003,3.5,0.8557870116149703,0.42860601153024935,0.5315803680312952,0.35909052246906453,560.8
0.35,1.6,4,7,0.3,0.45,150,0.0005,0.004,2.5,0.8563070998089894,0.4567867667794475,0.7137667834733002,0.3358872176901047,889.6
0.2,1.2,6,17,0.15,0.45,105,0.001,0.004,2.0,0.8563092638878821,0.45171839670301067,0.8529237436284107,0.3072218179835424,610.6
