num_leaves,max_depth,subsample,colsample_bytree,scale_pos_weight,min_child_samples,min_child_weight,reg_alpha,reg_lambda,threshold,f1_score,auc,precision,recall,avg_best_iteration
9,14,0.23984813233275187,0.5234277623389196,1.6996916808837088,95,0.0005,0.0024711488291513017,1.0,0.32522482525397856,0.45985151894658205,0.8571556542343377,0.3267796124176318,0.7758938128880326,590.6
9,11,0.2266817163242319,0.4982994741051607,1.6949631048932319,100,0.001,0.002290361774486315,2.0,0.318749726773693,0.45974778003823796,0.8572344925335378,0.3248887008860374,0.7861699850139157,525.8
9,12,0.2294940240523134,0.5390519360740946,1.6999769236192892,95,0.0005,0.002529842021683466,1.0,0.32750436320748877,0.4597449818398055,0.8571246458353172,0.3273581017011256,0.7720402483408264,546.0
8,12,0.13665261313461283,0.5253260340332935,1.6589212283268941,90,0.0005,0.002799505776177772,5.0,0.31891798602902466,0.459650204714012,0.8571128660225081,0.3264523858965232,0.7766217084136159,601.6
9,12,0.19760456473189858,0.48320544746942384,1.6999642209988832,90,0.0005,0.0026034621772082728,1.0,0.3268708180786748,0.4596311367686209,0.8572661975448727,0.3272225361844804,0.7722115178762577,592.0
9,13,0.23455560073553572,0.5220575020583158,1.694526203515742,95,0.0005,0.0024631940333523982,1.0,0.3263963015316327,0.45961399837395733,0.8571360403520163,0.3272482199529979,0.7719546135731108,544.6
9,11,0.22713658637975356,0.5041806539244846,1.6735926979619677,100,0.0001,0.0022691231813605633,1.0,0.32028995025983453,0.45961178969622607,0.8571941834005127,0.32612753613619067,0.7782059516163563,547.0
9,12,0.2338695877252534,0.5271545439860907,1.699881799004392,105,0.0005,0.0024405174792176097,1.0,0.3264561637416434,0.4595980354571969,0.8572439322801213,0.3271149378106987,0.7726396917148362,583.4
9,12,0.23840403790064096,0.5390484517316423,1.69468840998013,95,0.0005,0.002519128008123622,1.0,0.32693273927428845,0.45959523931685575,0.8571360544367204,0.32736789545209566,0.7711839006636694,544.6
9,9,0.22719628462356584,0.46057074209249527,1.6925463422489855,90,0.002,0.002590761992163737,5.0,0.31644262446952354,0.45959045746125815,0.8572461488039099,0.3244085019567894,0.788053949903661,584.8
