threshold,scale_pos_weight,num_leaves,max_depth,subsample,colsample_bytree,min_child_samples,min_child_weight,reg_alpha,reg_lambda,AUC,F1_score,Recall,Precision,Avg_Best_Iteration
0.35,1.8,4,17,0.3,0.3,120,0.002,0.002,0.5,0.8563400397824857,0.4571699088593615,0.7558706983417125,0.32769194834086485,828.0
0.25,1.0,6,11,0.15,0.38,105,0.001,0.0,1.5,0.8561986124200229,0.4559822053443254,0.714694259209886,0.3348202810812756,594.6
0.35,1.4,9,9,0.3,0.36,60,0.001,0.0,2.0,0.8567422741106359,0.4464460398867516,0.6244930803465136,0.3474341034967115,445.6
0.15,1.4,5,5,0.2,0.3,105,0.002,0.004,2.0,0.8565592156146117,0.4272492157031643,0.9414831361218721,0.2763256862919544,786.8
0.35,1.6,6,5,0.2,0.34,105,0.0005,0.002,1.5,0.8566359338236111,0.456890651939606,0.7052752442511502,0.337924076370301,672.2
0.15,1.4,7,17,0.3,0.36,105,0.001,0.003,2.0,0.8566479058902441,0.42609601943218756,0.9419114525759211,0.275326814029284,515.2
0.25,1.8,6,7,0.3,0.3,120,0.004,0.001,2.5,0.8565941903223846,0.4475976727893535,0.8811828256815695,0.300001565437758,645.6
0.25,1.4,4,7,0.25,0.34,90,0.003,0.004,2.0,0.8563163058631069,0.45561247092176654,0.8238789988192012,0.31487927993739595,821.6
0.2,1.6,6,19,0.15,0.34,165,0.003,0.002,0.5,0.8565751646153592,0.4387208818628211,0.9130811461055671,0.288732502733721,557.4
0.15,1.6,6,21,0.2,0.3,60,0.004,0.003,0.5,0.8565539446047626,0.4195600172196552,0.9549704443821406,0.2688382152251703,591.4
0.2,1.0,5,15,0.25,0.36,165,0.0005,0.004,1.0,0.8566005030916626,0.45680065872868153,0.8113189880425352,0.31790720977144354,701.8
0.3,1.4,6,19,0.15,0.38,60,0.004,0.002,2.0,0.856312788752749,0.45796094162505196,0.7483064820678772,0.3299565164412786,644.6
0.25,1.4,5,7,0.15,0.32,135,0.004,0.003,2.5,0.856534378941611,0.4568476332692118,0.8245210915295965,0.31596398605215315,692.0
0.15,1.4,6,19,0.2,0.38,90,0.003,0.001,0.5,0.856367967212279,0.427411666745411,0.9389852770675245,0.27668452506177854,664.2
0.2,1.0,7,9,0.3,0.3,105,0.002,0.0,2.5,0.8565702861149201,0.45679491544266265,0.8071800810949215,0.31853756734942335,563.8
0.35,1.4,6,9,0.2,0.34,150,0.001,0.0,1.0,0.856668478629059,0.4468096425451808,0.6266343315755042,0.3472090300203747,643.6
0.2,1.2,7,5,0.25,0.38,165,0.002,0.003,2.5,0.8562603223096662,0.4517200433923973,0.8522816509180157,0.30730737420627763,507.0
0.2,1.8,4,7,0.25,0.36,135,0.004,0.003,2.0,0.8564362604453188,0.4322341541063584,0.9296370794725647,0.28158035739746695,908.0
0.35,1.0,5,15,0.15,0.36,135,0.004,0.002,1.0,0.8565480680942805,0.3358299092554552,0.2936565365496283,0.39243518161766877,676.8
0.35,1.8,5,9,0.3,0.38,30,0.0005,0.004,1.0,0.8561383466296626,0.4574771074720111,0.7587965173441427,0.3274636406286012,666.0
0.25,1.2,5,15,0.2,0.34,150,0.002,0.0,1.5,0.8566029324454775,0.4577970787832875,0.7794204129714187,0.32408278906165433,739.2
0.2,1.8,6,9,0.25,0.38,150,0.0005,0.004,1.0,0.8564405413022064,0.43346385509996727,0.9252837851155193,0.2830286454572228,673.2
0.35,1.8,5,9,0.35,0.38,105,0.004,0.0,0.5,0.8562111943550583,0.4577606723209824,0.7565129183756671,0.32818646680887553,790.6
0.15,1.0,9,13,0.2,0.38,120,0.004,0.0,2.0,0.8562833946165727,0.44471353335594993,0.8918157434562695,0.2962211979367948,417.0
0.35,1.4,9,13,0.3,0.32,120,0.002,0.003,0.5,0.8566974708406218,0.44743746337261625,0.6274904042599407,0.34772231500439205,426.4
0.15,1.2,7,17,0.3,0.36,75,0.002,0.004,1.0,0.8566231868514171,0.43550354686630754,0.9215021480757718,0.285139988700008,594.8
0.25,1.4,9,15,0.3,0.32,105,0.004,0.004,0.5,0.8566333138624668,0.45717413037742877,0.8203109852475284,0.31690221571434973,493.6
0.25,1.2,7,7,0.25,0.36,75,0.001,0.0,0.5,0.8565087193732135,0.45691338701806294,0.7740681379667904,0.3241279811628616,504.6
0.25,1.6,8,17,0.2,0.32,105,0.004,0.002,1.0,0.8566538645574395,0.4526745701430469,0.8529947901745937,0.30809577469181393,594.0
0.2,1.6,8,19,0.3,0.34,135,0.0005,0.0,2.0,0.8567611037490608,0.43910825624762123,0.9117252775207965,0.2892054665782994,488.0
0.35,1.6,5,11,0.35,0.34,30,0.0005,0.002,2.0,0.856482756904092,0.4566085746713825,0.7067021084526801,0.33727502444543217,787.8
0.35,1.6,6,21,0.15,0.3,120,0.001,0.002,1.5,0.8565525339150286,0.45648185985567613,0.7064168018206252,0.33721240020563004,562.2
0.3,1.4,4,17,0.15,0.38,150,0.001,0.002,2.5,0.8562449334366388,0.45795138336664215,0.7531587829191879,0.329009034739276,831.0
0.25,1.0,7,21,0.3,0.38,90,0.004,0.004,0.5,0.8560630617074784,0.4558279257922103,0.7151227284522064,0.3345472926035115,482.6
0.2,1.0,7,15,0.25,0.38,105,0.001,0.001,2.5,0.856116521099483,0.4563229501005046,0.811033961522311,0.317484990516836,490.4
0.35,1.6,8,5,0.15,0.3,60,0.002,0.003,2.5,0.8566458664158205,0.45685805771409693,0.7045615193061987,0.33805285105007227,513.0
0.3,1.2,8,21,0.2,0.34,165,0.002,0.001,2.0,0.8566032772241268,0.45287163558197774,0.673376108956372,0.34117959864501834,457.8
0.35,1.4,8,15,0.35,0.38,150,0.003,0.004,1.5,0.8562291946580253,0.44383232863676936,0.6222809353596114,0.3449463493371362,488.0
0.3,1.0,6,15,0.15,0.36,165,0.002,0.0,2.5,0.8565634829691167,0.4313193722387475,0.5390019309891029,0.35952725347019404,561.4
0.3,1.4,9,11,0.15,0.38,135,0.001,0.004,2.5,0.8563530257555397,0.4567146668924794,0.7445242084103322,0.3294017014246706,422.4
0.3,1.2,9,11,0.15,0.38,45,0.001,0.0,2.0,0.8561626595434669,0.4518756231706257,0.6762303975830933,0.33932556284033544,425.8
0.25,1.6,5,17,0.2,0.36,150,0.004,0.003,0.5,0.856669793879823,0.4528374737939739,0.854707546696552,0.3080229104331546,771.6
0.2,1.8,5,21,0.25,0.36,150,0.003,0.002,1.0,0.8566012455699787,0.4329924607574417,0.9282812618172178,0.2823520509855083,760.0
0.3,1.8,6,21,0.25,0.34,165,0.003,0.001,1.0,0.8567610294853623,0.45711826613433415,0.822665834479882,0.31649834264675114,714.0
0.25,1.8,6,11,0.25,0.34,75,0.003,0.002,2.0,0.8566531248558791,0.4480417468540317,0.881111218911725,0.3004024589764598,747.8
0.25,1.8,9,13,0.25,0.3,165,0.004,0.003,2.0,0.8567167623486182,0.4487822379475884,0.880397774078604,0.30115733107471243,549.6
0.25,1.2,6,5,0.25,0.3,105,0.003,0.002,2.0,0.8563608695603542,0.4570119829402094,0.7757094659718875,0.323940923475431,529.2
0.2,1.2,8,13,0.35,0.34,60,0.0005,0.004,2.5,0.8565054032256765,0.45283208232055294,0.855777777608013,0.3078813179588262,502.2
0.2,1.2,4,21,0.2,0.32,30,0.0005,0.003,1.5,0.8563607835371139,0.4526207112314472,0.8554926237642293,0.30772125076976337,856.0
0.3,1.0,9,9,0.15,0.38,60,0.003,0.003,2.0,0.8561412175538807,0.43082101978437387,0.5382882315088631,0.35915425025529235,420.8
0.2,1.4,6,13,0.15,0.3,165,0.001,0.004,0.5,0.8566752311391319,0.4463526911989931,0.8887470419554047,0.29802441902674276,638.6
0.2,1.6,5,5,0.3,0.36,60,0.002,0.0,0.5,0.8566199051285137,0.43990788534836084,0.9112971647844426,0.2899394489372521,790.2
0.25,1.8,8,7,0.25,0.34,135,0.004,0.004,2.0,0.8567217350980029,0.448117203468066,0.8805403510004958,0.30054179136260883,549.2
0.2,1.8,7,13,0.2,0.3,105,0.001,0.003,1.5,0.8565910623284442,0.4330850179135223,0.9296371558667003,0.2823048675776739,572.4
0.2,1.0,9,15,0.25,0.38,75,0.001,0.004,2.0,0.8562757803947486,0.4568025429392163,0.8114621506528005,0.3178809565497204,433.0
0.3,1.8,6,7,0.3,0.3,60,0.001,0.003,1.5,0.8566281620151255,0.4569969154168702,0.8226659872681534,0.3163821567045183,617.8
0.2,1.0,6,17,0.2,0.36,90,0.002,0.002,2.5,0.856465023484757,0.4567084586453163,0.8084647758099497,0.318254689282656,633.0
0.35,1.0,6,15,0.2,0.3,45,0.003,0.002,1.0,0.8565276255755976,0.3391955036547542,0.2989374594315309,0.3922377107075496,635.2
0.3,1.8,9,13,0.15,0.34,105,0.004,0.001,1.0,0.8565377853394123,0.45710566153732446,0.8198113421354657,0.31691100145284495,489.8
0.2,1.6,5,19,0.35,0.34,120,0.004,0.003,2.5,0.8565243017609834,0.4392657399818004,0.9122965528674157,0.28928985672563323,730.8
0.2,1.2,9,7,0.35,0.36,150,0.002,0.0,2.5,0.8565257300189326,0.45275618511325605,0.8552071388791912,0.30788684421958284,419.2
0.15,1.0,8,21,0.2,0.38,150,0.001,0.001,1.5,0.8562847261718909,0.4448052432532073,0.8910305899944564,0.2963906639652081,486.6
0.35,1.6,4,11,0.35,0.36,45,0.004,0.003,0.5,0.8564384955571711,0.45686246976521117,0.7096991522542764,0.3368750842635519,843.6
0.3,1.2,8,17,0.3,0.38,30,0.004,0.003,1.5,0.8561184146599838,0.4523653106365191,0.6784425171052837,0.33933270419132244,462.0
0.15,1.6,6,5,0.2,0.38,45,0.0005,0.003,1.5,0.8562166989537078,0.42102526512513194,0.9543280460952029,0.2700964950129135,574.0
0.15,1.8,4,7,0.3,0.3,90,0.003,0.001,1.0,0.8563764177203019,0.4149654443079728,0.9640333608097574,0.26438551608783795,895.0
0.3,1.4,7,19,0.3,0.36,45,0.004,0.001,1.5,0.8566521679631585,0.4576563839681268,0.7423117069174635,0.330820660926973,611.4
0.15,1.2,8,17,0.35,0.32,75,0.0005,0.0,1.5,0.8566858970889653,0.43572078324982844,0.9212165104024621,0.2853456779174436,551.4
0.3,1.8,7,21,0.3,0.32,75,0.003,0.002,1.0,0.8565532091361622,0.45657680707794335,0.8200255767566258,0.31637309427572174,609.4
0.25,1.2,9,7,0.15,0.36,165,0.0005,0.001,1.0,0.8566445970780695,0.45794864956779213,0.7755665834734529,0.3249059643934987,360.6
0.15,1.0,8,5,0.3,0.38,30,0.001,0.0,2.0,0.8563314683739058,0.4446781901530654,0.889888981495558,0.29640001346940004,483.6
0.3,1.2,8,11,0.15,0.32,150,0.002,0.001,2.5,0.8565833668434047,0.4524907831357859,0.6735188386665352,0.3407097836875588,456.4
0.25,1.8,8,15,0.2,0.34,60,0.004,0.001,2.0,0.8565782865971256,0.4472591807034334,0.8823244596451797,0.29956632522851956,481.8
0.25,1.4,4,21,0.35,0.32,120,0.004,0.003,0.5,0.8563896426107643,0.4563407103751814,0.8254490510957083,0.3153445680836101,820.2
0.25,1.6,8,15,0.3,0.36,60,0.002,0.003,1.0,0.8564159673940642,0.4524532880130708,0.8549929806521666,0.30762669991468117,460.6
0.35,1.6,5,11,0.25,0.32,135,0.0005,0.004,2.0,0.8565843228337547,0.45674084391687053,0.7081292273013288,0.33710290519070113,695.4
0.3,1.8,8,9,0.3,0.32,90,0.001,0.002,0.5,0.8564983145427056,0.45720177240363374,0.8210245828689207,0.3168256271591672,511.6
0.3,1.4,4,21,0.2,0.3,90,0.003,0.004,2.5,0.856325974668468,0.4577045924114856,0.7486628352461151,0.3296280916562867,835.8
0.15,1.0,5,21,0.2,0.36,75,0.002,0.002,0.5,0.8564889329611546,0.44576591242342617,0.8901030633284467,0.2973466361580718,802.4
0.2,1.2,9,7,0.3,0.32,165,0.001,0.003,1.0,0.8566724816561972,0.452921760519678,0.8566343341219756,0.3078523291861492,364.4
0.35,1.4,6,17,0.3,0.38,105,0.002,0.002,1.5,0.8561947809094056,0.4450031268000303,0.6264199187013608,0.34510062808171255,584.4
0.35,1.6,7,7,0.3,0.34,75,0.002,0.002,2.0,0.8566857897057417,0.45670953252725804,0.7026347573454872,0.3383250986896519,697.0
0.15,1.8,5,9,0.15,0.34,150,0.004,0.004,2.0,0.8567302009229513,0.4160483525642829,0.9628201710057261,0.265360783794139,799.8
0.25,1.2,5,15,0.2,0.36,165,0.001,0.003,2.5,0.8566099613448586,0.45720461485431063,0.7790635759636548,0.3235499421498814,689.0
0.25,1.4,7,19,0.3,0.32,105,0.001,0.001,2.5,0.8566062554403058,0.45645447252300925,0.821310067753959,0.31606454920008487,528.8
0.3,1.2,8,5,0.35,0.3,45,0.0005,0.0,2.0,0.8564531107452378,0.4528290664823212,0.6746605999537051,0.34082028416055116,465.2
0.2,1.2,4,9,0.15,0.32,150,0.003,0.002,0.5,0.8563673156544063,0.4525258070931497,0.856134869262896,0.307553476828416,779.6
0.35,1.8,7,19,0.15,0.3,150,0.004,0.003,0.5,0.8565863807781666,0.4578702063221112,0.7502332440285887,0.32949299499272094,549.6
0.15,1.8,9,13,0.35,0.34,30,0.004,0.003,1.0,0.8565901235372312,0.4161329552201102,0.9628200436821668,0.2654280657466425,535.8
0.15,1.0,8,9,0.2,0.32,165,0.004,0.002,1.5,0.8566536173530857,0.44527593381167063,0.892172376746338,0.2966774256012209,454.8
0.25,1.6,4,15,0.3,0.36,165,0.001,0.001,1.5,0.8564866644202679,0.4531030803888504,0.8557066037382706,0.30814058943598643,928.4
0.15,1.0,4,17,0.3,0.36,150,0.003,0.0,0.5,0.8563500777924776,0.444759055417762,0.8910305645297445,0.2963500007720839,787.6
0.2,1.0,7,17,0.25,0.38,45,0.004,0.0,1.0,0.8561520191485983,0.45648589236043813,0.8124612076945192,0.31742230924862785,498.4
0.2,1.8,7,13,0.15,0.3,90,0.004,0.004,0.5,0.8563973247698546,0.43252827273874656,0.9286380988249817,0.2819239071422894,572.2
0.2,1.4,4,11,0.35,0.32,120,0.0005,0.002,1.0,0.8563035352616521,0.4449454377969008,0.8878194134305474,0.29686970219071657,793.0
0.35,1.2,8,17,0.35,0.34,120,0.001,0.0,2.5,0.8565535330044046,0.4175715728844529,0.48690823510957343,0.36561263323865856,459.8
0.25,1.0,4,17,0.2,0.3,105,0.004,0.004,2.5,0.8562821644259977,0.4565680777719254,0.7137668853321477,0.3356446856027809,841.2
0.3,1.4,4,13,0.3,0.36,75,0.002,0.004,2.0,0.8564182272161815,0.4575566345785559,0.7473070939849039,0.3297345273485751,870.2
0.3,1.2,9,17,0.15,0.38,90,0.001,0.0,0.5,0.8562051086598459,0.4526162291089995,0.6778001697477695,0.3397836456692962,432.8
0.25,1.2,7,9,0.3,0.34,105,0.0005,0.0,0.5,0.8565889019535659,0.45649304704548055,0.7739968622382005,0.3237193870848331,507.0
0.25,1.6,6,13,0.15,0.32,45,0.001,0.003,2.0,0.8565785972735791,0.4528879622444504,0.8547075721612639,0.3080702267836005,646.8
0.35,1.8,8,17,0.15,0.3,45,0.002,0.004,0.5,0.8563991845555264,0.4577556792887968,0.7501614080763371,0.32938109602744775,526.0
0.35,1.8,6,17,0.15,0.34,120,0.003,0.0,2.5,0.8565949097436473,0.4585339506627243,0.7535872521615085,0.3295334037151038,602.8
0.2,1.8,8,9,0.3,0.32,60,0.002,0.002,1.5,0.8566267219405482,0.4326796060187991,0.9284953181853947,0.28206732467825485,564.2
0.3,1.2,4,9,0.3,0.34,120,0.002,0.003,0.5,0.8564193947908206,0.45401127409043623,0.6793705021361074,0.34095282004173394,839.0
0.25,1.4,5,19,0.35,0.38,75,0.003,0.0,1.0,0.8564377706146267,0.45673189826391186,0.8251635407459583,0.31576124552714624,752.4
0.25,1.0,7,15,0.35,0.36,105,0.003,0.002,2.0,0.8566017314946883,0.4565739931074663,0.7094138456222214,0.3366302221665431,582.0
0.35,1.2,6,15,0.35,0.32,135,0.002,0.001,2.0,0.8566250781772539,0.41921939533467684,0.4894770133865444,0.36667459181606016,540.2
0.25,1.4,9,19,0.35,0.32,105,0.003,0.002,2.0,0.8565102494632836,0.4562728554851903,0.8189548620156388,0.31623618683017646,446.0
0.25,1.0,8,11,0.35,0.38,60,0.004,0.0,2.0,0.8561692424476266,0.45539308521581773,0.7125538483163878,0.334647400590094,467.8
0.2,1.6,6,7,0.3,0.36,60,0.002,0.001,1.5,0.8566113573705163,0.4389575035657994,0.9126531352280607,0.28898015145961176,620.0
0.2,1.6,7,7,0.3,0.38,135,0.004,0.003,2.5,0.8561876296267854,0.4388821344641281,0.9110116035052686,0.2890772453618732,540.4
0.35,1.6,8,5,0.25,0.38,165,0.0005,0.0,1.0,0.8563934624240372,0.4558416184249345,0.708129176371905,0.33611483752873605,506.0
0.25,1.2,9,5,0.35,0.36,105,0.003,0.0,0.5,0.8565047986518929,0.45697397372556575,0.7722840293221065,0.324502743519292,437.6
0.15,1.4,5,21,0.35,0.38,165,0.004,0.001,2.0,0.8562812979969021,0.4268806964358777,0.9404840536154417,0.2761057318643524,697.6
0.25,1.6,7,21,0.2,0.34,30,0.003,0.0,1.5,0.8567628544603133,0.45329686774259254,0.8537799181716949,0.3085698955741202,651.8
0.3,1.0,4,9,0.25,0.34,105,0.003,0.001,2.5,0.8562015057366938,0.4320680262976178,0.5434262209629074,0.35861495356425177,779.0
0.3,1.4,7,7,0.3,0.36,105,0.0005,0.002,0.5,0.8565750349949098,0.458052747972966,0.7431681106431547,0.33106662558984257,550.4
0.15,1.0,6,7,0.2,0.32,150,0.001,0.004,1.0,0.8565585386654693,0.4446457973063489,0.8918872229025545,0.2961561283127375,535.4
0.25,1.8,7,19,0.2,0.36,60,0.001,0.003,2.0,0.8565495343926821,0.4479376798593651,0.8821815262173216,0.3001895068507351,583.2
0.15,1.8,5,19,0.35,0.36,120,0.0005,0.001,1.0,0.8565360363906857,0.4152994523590895,0.9636050698204203,0.2646904732422818,698.6
