num_leaves,max_depth,subsample,colsample_bytree,scale_pos_weight,min_child_samples,min_child_weight,reg_alpha,reg_lambda,threshold,f1_score,auc,precision,recall,avg_best_iteration
10,20,0.12339999456304979,0.3171067559384315,1.6093912266794692,65,0.00607382385375658,0.0021635900168007947,7.937170075512813,0.3185277024451746,0.46003006011321057,0.8573117106424633,0.3296175557363278,0.7613359023763648,587.4
10,21,0.23793392231845764,0.3597420441024056,1.5611652777069034,66,0.003422173304018546,0.0022774018469910863,7.006731339721739,0.31927664213216456,0.4599868999670013,0.857183395246213,0.33170759384400056,0.7502033825733248,536.6
10,24,0.15901763215200873,0.30790025899269985,1.5493558780557828,67,0.004951783106565091,0.002299932464411086,8.35003322338412,0.31585644308146693,0.45995196985973086,0.8572551801904368,0.3312707268907901,0.7522586169985013,527.8
10,24,0.15010234334269743,0.3200541146469634,1.627619823601072,65,0.006476402270280129,0.0021791921854680697,8.142905097245436,0.3298037374177078,0.45990944037873216,0.857355667591569,0.3321753646240352,0.7474202526225648,619.8
10,21,0.23972425566233752,0.33867712928851657,1.548520384714497,76,0.007515174737914161,0.0021287570052412022,7.9667194450249825,0.31671266807179543,0.4599013242578165,0.8572437969755418,0.33140152605962375,0.7513166345536287,529.6
10,24,0.2441277185492922,0.3245414192793168,1.5536459432296394,71,0.007206843133633547,0.0021675021987976086,8.406500000556905,0.3114012494402146,0.45989848761672814,0.8573980220709627,0.32953702900228593,0.76103618068936,645.2
10,22,0.24596339914784826,0.3287301319323747,1.6140738617104538,67,0.005608908463562288,0.002177849683977895,8.730597259963307,0.3212219579431944,0.459858526662566,0.8573191382603593,0.3300537291780771,0.7580817812031685,607.8
10,21,0.10917135328877162,0.34341192531445336,1.5836005510619737,67,0.005853034928365725,0.002313496913090034,8.376034818333105,0.31841092279471983,0.4598519435202678,0.8573678357057265,0.33050448623113093,0.7557268250909869,608.2
10,23,0.24659032541228915,0.3476899739063712,1.5247486273872268,68,0.0034577228939074067,0.002225493488291802,7.051032873622893,0.3143447270916382,0.4598142611072172,0.8572713580894888,0.33154094458285177,0.7501177478056091,527.4
10,20,0.15190561150929302,0.34541052023836516,1.5263724502436327,67,0.003101521968157021,0.002235830497030298,8.286460339814543,0.3136789238560643,0.45981294747928525,0.8573229593301506,0.33139699496276354,0.7508884607150503,559.6
