num_leaves,max_depth,subsample,colsample_bytree,scale_pos_weight,min_child_samples,min_child_weight,reg_alpha,reg_lambda,threshold,f1_score,auc,precision,recall,avg_best_iteration
11,11,0.11769756360946987,0.29572538572787305,1.7061180004294085,75,0.009613097955749644,0.00314138443087681,5.205819397783783,0.3329736384164349,0.4598358537336605,0.8572899091773509,0.3298454754867019,0.7590665810318991,527.6
11,11,0.10653969260693688,0.293774877062402,1.6931538390157714,74,0.00968781152235835,0.003158790374073261,5.866548597288384,0.3319671912272835,0.4598212555007392,0.8573195970198049,0.33007743956767727,0.7577392421323058,565.8
14,15,0.16624450247692532,0.3122321231479157,1.6179426939809674,73,0.008745438597480946,0.0031340257055594446,5.641743160586531,0.32093679625058097,0.45975768845485143,0.8573746158340629,0.32980749818780536,0.7588524941126098,505.2
14,16,0.1620908988183565,0.30865362442362276,1.7069058586220345,76,0.009309197526006282,0.0030817370833791215,5.009614451000811,0.33843794312287406,0.45975266764646416,0.8573806755206558,0.3315805087186203,0.749603939199315,514.0
11,11,0.12692269810154977,0.2981751303100208,1.691811025498954,74,0.0102396476069482,0.0031372763194163497,5.50863968052604,0.33402809118545856,0.4596488027291434,0.8572222356809969,0.3304326561296618,0.7549561121815457,483.6
11,11,0.10776102149725768,0.2953884782304473,1.6911421520861365,72,0.00991553458426483,0.0031649158360095454,5.795003348211002,0.3373516406930476,0.45961769340354425,0.8572214974323435,0.33149265068730693,0.74930421751231,497.0
14,15,0.17530809059924252,0.30937925429980073,1.5924189928909558,58,0.0061388342906368455,0.003041992427937943,5.463825979285703,0.3288752761854489,0.4596151711213571,0.8574176806140834,0.3335433746551474,0.7390708627702848,531.0
11,16,0.12206946706041508,0.30019933747478483,1.715034148923372,74,0.010346513450786594,0.003185109205593255,4.550046951539615,0.3453273455849101,0.45958812437519725,0.8572962089548459,0.3332588541501492,0.7403125669021623,578.6
11,11,0.1016302141685072,0.2934448551516746,1.6811179950136255,72,0.009854848160374307,0.0031651848523135237,5.851036310348217,0.3368649720520554,0.4595706223432149,0.8573207703977428,0.3319948461291618,0.74652108756155,562.6
11,16,0.12350933421447115,0.29947122877727733,1.689389548458517,74,0.011444851018869785,0.003161153799365404,5.481688120445963,0.34206849429636876,0.4595426965364483,0.8572765067089367,0.3332526926807104,0.740098479982873,545.2
