threshold,scale_pos_weight,num_leaves,max_depth,subsample,colsample_bytree,min_child_samples,min_child_weight,reg_alpha,reg_lambda,AUC,F1_score,Recall,Precision,Avg_Best_Iteration
0.28,1.0,6,15,0.2,0.25,120,0.0015,0.002,1.25,0.856025063452927,0.4433306671367247,0.6142167703971706,0.3468626352784395,698.2
0.3,1.2,6,5,0.2,0.2,130,0.0005,0.002,0.75,0.8552315166011993,0.45117167692453963,0.6725189412893242,0.3394921521933798,745.0
0.25,1.4,4,3,0.15,0.25,50,0.001,0.001,0.75,0.8557866244654478,0.4557713817195673,0.8285893593664178,0.3143496496905881,957.0
0.32,1.4,4,21,0.15,0.35,90,0.0015,0.001,1.5,0.8563852347046399,0.45720933367629746,0.7102699692360815,0.3371230959825007,841.8
0.35,1.4,9,5,0.15,0.3,60,0.0005,0.002,1.5,0.8565014794423114,0.44589906161189513,0.6271339237581433,0.3459520297242633,390.2
0.32,1.2,9,9,0.15,0.4,80,0.0005,0.002,2.0,0.8562928791217399,0.44268328519668493,0.6101493938252658,0.3473708413803303,436.0
0.35,1.0,8,3,0.2,0.4,110,0.0015,0.0,1.5,0.8566614204911751,0.34101022355602606,0.30136411915142414,0.3928743308377016,608.0
0.3,1.0,7,17,0.15,0.35,100,0.002,0.001,1.25,0.8565676787958395,0.43180153347241845,0.5395729516886032,0.3599479294589351,524.8
0.28,1.4,8,11,0.25,0.4,120,0.002,0.003,2.0,0.8562644198862263,0.45655043391078715,0.7786353359037415,0.3229700031919622,468.4
0.35,1.2,6,9,0.15,0.3,120,0.001,0.003,1.5,0.8565798206324701,0.4180334869566841,0.4872649193290659,0.36611815236258094,571.0
0.35,1.4,7,13,0.15,0.35,100,0.001,0.003,0.75,0.8565961985166377,0.4465425212570219,0.6267772904680745,0.3468561831080721,517.6
0.3,1.2,6,11,0.25,0.3,130,0.0005,0.004,0.75,0.8566010074315145,0.4532640420847948,0.6747322576529735,0.34128120220878777,564.2
0.25,1.0,9,15,0.2,0.4,80,0.002,0.003,1.25,0.8562432623638673,0.4566198269784005,0.7144809667830658,0.33554834292713903,389.6
0.25,1.0,6,9,0.2,0.25,90,0.0015,0.003,1.5,0.8560394336864221,0.4557837280468089,0.712553797386964,0.33507572205366776,698.0
0.35,1.2,7,19,0.2,0.3,120,0.0015,0.002,1.0,0.8565466925337606,0.41923462938192363,0.49004780490363775,0.366351614406067,502.4
0.28,1.0,9,9,0.2,0.2,130,0.001,0.001,0.75,0.8554321833645868,0.4419492217445039,0.6090070977791461,0.34684699788883694,559.0
0.32,1.2,9,21,0.25,0.4,90,0.0005,0.001,1.0,0.8562460094668303,0.44294941364816254,0.6105778630675861,0.34756942400636437,428.8
0.28,1.2,5,11,0.15,0.4,70,0.0015,0.0,0.5,0.8563458264377471,0.4568588248609914,0.7290384550253717,0.33268557456081804,703.2
0.35,1.2,9,7,0.25,0.35,60,0.0005,0.004,1.0,0.8565722582441009,0.4171449314827484,0.48583772408628156,0.36558005345180467,396.4
0.32,1.2,7,13,0.15,0.2,90,0.002,0.0,0.5,0.8553023156076479,0.44258763304445486,0.6073657188446252,0.3481731018537552,646.2
0.32,1.2,4,21,0.25,0.2,70,0.001,0.004,1.0,0.8547186471328887,0.44352457084316965,0.6152864410849699,0.3467623004764789,853.4
0.25,1.0,4,19,0.2,0.4,140,0.001,0.004,1.25,0.8563224524151215,0.4570888708459959,0.7185481651019876,0.33515793521231296,806.0
0.32,1.2,6,21,0.2,0.3,140,0.0005,0.004,2.0,0.8565619498779256,0.44433185519754803,0.6125045231694501,0.34863774696683425,571.6
0.25,1.0,9,9,0.2,0.2,70,0.001,0.001,1.5,0.8553337700878553,0.454298198642484,0.7073438955865325,0.3346189902823305,569.4
0.25,1.0,4,15,0.2,0.4,120,0.0015,0.0,0.75,0.8562988903438313,0.45709761264996684,0.7202607943003864,0.33479654268420367,742.4
0.3,1.4,6,17,0.15,0.25,90,0.001,0.003,0.5,0.8560774484157175,0.45628405834013386,0.7457373472849398,0.328712520634029,744.6
0.35,1.0,9,7,0.2,0.25,60,0.0005,0.001,1.0,0.8561749823258211,0.33780879991469115,0.2960114876408294,0.39349236577645286,501.6
0.35,1.4,8,11,0.2,0.2,120,0.0015,0.003,1.0,0.8552414218259132,0.4443334405815199,0.6222090484779359,0.34557495047724257,510.0
0.35,1.4,7,17,0.15,0.4,50,0.002,0.002,1.5,0.8562745932284999,0.44533516785463634,0.6277759910038265,0.3450837590140151,547.2
0.3,1.0,4,9,0.25,0.4,140,0.0005,0.002,1.5,0.8563090534524924,0.42993358437142176,0.5400012936073642,0.35718662922562483,815.8
0.25,1.0,7,19,0.25,0.35,90,0.001,0.004,1.25,0.8566231988392534,0.45777169653148553,0.711697368196561,0.33741971838587825,592.0
0.32,1.0,7,13,0.2,0.3,100,0.0005,0.001,1.0,0.8565607210858703,0.4015045370697978,0.43595456891680495,0.37213421463621993,484.2
0.32,1.4,7,11,0.25,0.35,130,0.0005,0.003,0.5,0.8566545212259886,0.4569891136055496,0.7075583339253878,0.3375045498410006,500.0
0.3,1.2,6,5,0.2,0.4,50,0.002,0.003,0.5,0.856071498522121,0.45324875733444603,0.6840798950242718,0.3389481181961185,504.4
0.28,1.4,6,21,0.2,0.35,50,0.001,0.002,1.5,0.8567136116807641,0.4572097672631824,0.7749957919563597,0.32426294705825665,715.4
0.28,1.2,7,17,0.15,0.2,140,0.001,0.001,1.0,0.8551675374887064,0.4550947162962987,0.7234004914180101,0.33197613764781536,568.4
0.35,1.0,8,15,0.15,0.25,60,0.002,0.0,2.0,0.856003483831832,0.33783865851546485,0.2965820245108038,0.3925379719916238,559.4
0.28,1.2,9,11,0.25,0.3,110,0.002,0.003,0.75,0.8567375395332949,0.4573989173998731,0.7211172234907892,0.33494472405782727,455.6
0.32,1.4,5,15,0.15,0.4,130,0.001,0.0,1.0,0.856428358474087,0.45676716322360206,0.7136954822799982,0.33588308280694257,680.4
0.32,1.2,8,11,0.15,0.3,90,0.002,0.001,1.25,0.8566201995409484,0.44375786497140285,0.6101493938252658,0.3486953414772377,492.0
0.35,1.2,6,13,0.25,0.4,110,0.002,0.002,0.75,0.8561957934921693,0.4189379818536344,0.49240250134771985,0.3646233048401148,533.8
0.28,1.4,7,9,0.2,0.2,100,0.002,0.003,1.25,0.8551672131488435,0.45573189401557757,0.7791347243686852,0.32206370389536854,589.4
0.28,1.2,4,7,0.25,0.4,100,0.0005,0.003,0.5,0.8562761001821444,0.4570759091249628,0.73117886591887,0.33247672868455025,758.8
0.35,1.2,4,7,0.2,0.25,60,0.002,0.002,1.0,0.8556706955122506,0.41596546928934386,0.4832684365150727,0.3651774420203891,931.2
0.35,1.4,7,5,0.2,0.4,110,0.0015,0.003,1.5,0.8561335740543534,0.4458021946073745,0.6289180069381153,0.3453154270366715,525.8
0.25,1.4,4,9,0.25,0.3,80,0.0005,0.003,0.5,0.8563591161871476,0.45577973322837434,0.824307162484979,0.3149791911327083,838.2
0.25,1.2,5,11,0.15,0.2,100,0.0005,0.002,1.0,0.8550462433934044,0.4557375910647413,0.7837019223056361,0.3212948577486111,771.8
0.3,1.2,5,9,0.25,0.35,140,0.001,0.001,0.75,0.8563779885064358,0.4534317709480756,0.6790849917863572,0.3403566896710327,628.2
0.25,1.4,7,21,0.25,0.25,120,0.001,0.001,1.25,0.8561158621238881,0.4559831203395636,0.8243075699203694,0.3151709050721283,635.6
0.3,1.2,6,3,0.2,0.3,130,0.001,0.0,1.25,0.8565460789817354,0.45372467329125793,0.6786567517264437,0.3408012841776349,606.4
0.3,1.4,6,15,0.25,0.3,120,0.0015,0.001,1.25,0.8566522229322487,0.45821693148704823,0.7444527798934708,0.33098388643307,648.2
0.32,1.0,5,15,0.25,0.3,140,0.0015,0.002,0.5,0.8565864081777654,0.40224597784157146,0.4368821719769504,0.372744446392084,734.2
0.32,1.2,4,21,0.25,0.2,140,0.002,0.002,0.75,0.8547583447915118,0.442532753746174,0.6125751622802428,0.3464219760940314,878.6
0.35,1.2,5,9,0.25,0.3,70,0.0005,0.0,1.0,0.8565042271014305,0.41811467215342324,0.48726522490560864,0.36624223204557477,714.6
0.32,1.0,8,13,0.25,0.25,60,0.0015,0.002,2.0,0.8559326697683725,0.39795628240234887,0.4295323176478347,0.37076821374920954,523.6
0.32,1.0,5,7,0.25,0.3,130,0.0015,0.001,1.0,0.8564600262915762,0.402177116282027,0.4362403848430979,0.37312156479971553,660.6
0.32,1.2,9,13,0.15,0.35,60,0.001,0.001,2.0,0.8565539184401691,0.4433876080343273,0.6099352355982411,0.34830552587899277,424.2
0.32,1.4,6,5,0.2,0.2,90,0.0005,0.003,1.0,0.8551880007646405,0.45408919816138493,0.7063448385448139,0.3346159571217235,688.4
0.3,1.4,7,13,0.15,0.25,120,0.0005,0.004,1.5,0.856184759830558,0.45783319448782533,0.7468078583082315,0.330124037526346,664.2
0.3,1.4,5,5,0.25,0.35,90,0.002,0.0,0.75,0.8565204857828366,0.45766465039447457,0.7470217364234252,0.3299013616657597,694.8
0.25,1.0,6,17,0.15,0.2,80,0.001,0.003,1.25,0.8551835871134574,0.45509109680661713,0.7123394099775325,0.33436448342231345,667.6
0.3,1.4,9,19,0.2,0.4,70,0.002,0.0,1.25,0.856254891066544,0.45731736338064205,0.7460939551102965,0.32971698167315167,423.4
0.35,1.2,6,3,0.25,0.3,80,0.002,0.003,0.75,0.8565284763075123,0.4199440684058742,0.49390160893689156,0.36531319352585173,656.6
0.3,1.0,9,13,0.25,0.3,50,0.002,0.002,0.75,0.8565770514343788,0.43110857253212487,0.5378601442372212,0.35974896944109824,443.0
0.25,1.2,4,9,0.25,0.4,50,0.0005,0.002,0.75,0.8563486047213047,0.4575701980978587,0.7849152394332268,0.3229143156924863,880.8
0.28,1.4,5,5,0.25,0.25,140,0.001,0.001,1.0,0.8561217403504597,0.45745466104153276,0.7854148316158659,0.3227122697376161,821.2
0.28,1.4,4,11,0.15,0.25,130,0.0015,0.001,0.5,0.8556983326012311,0.45651196669100413,0.7839873307965387,0.32202226452001703,895.8
0.25,1.0,4,13,0.15,0.4,100,0.0005,0.001,1.0,0.8562840036519322,0.4565547265399065,0.7180483946663652,0.33469392107278306,885.2
0.25,1.0,9,15,0.25,0.2,60,0.002,0.003,1.0,0.8553825827015661,0.45461777841079803,0.70948496856254,0.33449274436473164,495.8
0.35,1.4,4,17,0.25,0.25,140,0.0005,0.004,1.0,0.8557147561437402,0.4442493494244653,0.6222095577721738,0.3454738883145258,917.6
0.32,1.4,4,3,0.2,0.35,110,0.0005,0.003,2.0,0.8562865456462895,0.45651227650507675,0.7092711159120582,0.33659191221824375,815.0
0.32,1.0,4,13,0.25,0.25,60,0.001,0.002,1.5,0.8556634843721131,0.3973301490085416,0.4278195865905882,0.3709458458584266,869.6
0.35,1.4,9,13,0.2,0.4,130,0.0015,0.003,1.5,0.8563126649164662,0.4448069537090113,0.6229949404163939,0.345904784239354,476.4
0.35,1.2,4,5,0.25,0.4,80,0.002,0.003,0.75,0.8562731905794285,0.42034921686745375,0.49468683879284026,0.3655221593033233,792.0
0.32,1.2,7,15,0.2,0.2,100,0.002,0.002,2.0,0.8552143250381677,0.4424262131042518,0.607936612220566,0.34778035269727725,596.8
0.3,1.2,5,17,0.15,0.2,60,0.0005,0.003,0.5,0.8549973861382055,0.45057645819938286,0.6759443015449695,0.3379288505412803,749.4
0.3,1.0,8,3,0.25,0.4,130,0.0015,0.0,1.25,0.8565441447837652,0.43032941041504147,0.5380031795239271,0.35861621558741996,575.0
0.3,1.4,7,3,0.2,0.4,90,0.0015,0.0,1.5,0.8565554886911031,0.45754967972601224,0.7510179391255877,0.32901928258211727,582.0
0.35,1.0,5,17,0.15,0.2,100,0.0015,0.0,1.0,0.8551964768217548,0.33160236916067143,0.2868060706854566,0.3930655968048492,880.0
0.35,1.0,7,19,0.25,0.4,130,0.0005,0.004,2.0,0.8561751968289981,0.3371847711505344,0.29629748182010557,0.39124730159524646,503.6
0.3,1.0,5,11,0.25,0.3,100,0.0015,0.0,0.75,0.8564829174198584,0.43094183414251297,0.5407857085925323,0.35820519641696696,648.8
0.28,1.4,9,15,0.15,0.25,50,0.0005,0.004,0.75,0.855958967453839,0.4568515070050453,0.7793490863134049,0.32315171329019854,511.8
0.32,1.2,7,13,0.15,0.3,90,0.0015,0.004,1.5,0.8566632531102776,0.44385613766059073,0.6103634756581546,0.34875020204035806,558.2
0.25,1.0,5,7,0.25,0.2,60,0.0015,0.003,2.0,0.8551817077055001,0.4542055095403503,0.7117689495016938,0.33353611931183536,898.0
0.32,1.2,8,17,0.2,0.3,80,0.0005,0.002,1.25,0.8564777522658774,0.44344555757758275,0.6106489605431928,0.34814660872922704,430.8
0.25,1.2,9,21,0.2,0.4,90,0.0005,0.001,1.25,0.8562673572680299,0.45760480883203297,0.7803479905668522,0.3237304036400352,418.8
0.35,1.0,4,9,0.2,0.25,70,0.0015,0.002,1.0,0.8557303378637687,0.335319475680535,0.29187255522850375,0.39415718821364515,926.4
0.25,1.0,7,15,0.15,0.25,110,0.001,0.004,1.5,0.8560275063277475,0.45629783251387834,0.7134101501832314,0.33543298180964387,552.4
0.3,1.0,7,3,0.2,0.2,120,0.0005,0.002,1.5,0.8549953163544558,0.4260803293602035,0.5315799860606167,0.3555788854042857,709.2
0.32,1.4,7,15,0.2,0.2,110,0.0005,0.002,0.75,0.8552862422065232,0.45422158252446154,0.7029912633119965,0.3355120172474525,671.4
0.35,1.2,9,13,0.15,0.35,60,0.001,0.003,1.5,0.856444908560678,0.41776505558298416,0.48590910167371915,0.36647679889798346,396.6
0.32,1.4,4,15,0.2,0.3,80,0.0015,0.001,0.5,0.8562780059643827,0.4561330629396755,0.7097706062358495,0.33606488575469695,782.4
0.35,1.4,4,19,0.25,0.25,100,0.0015,0.001,0.75,0.8557942550272932,0.4439341316298472,0.6223521092293537,0.34505740461381185,943.0
0.25,1.0,6,9,0.15,0.4,70,0.0005,0.001,2.0,0.8561204018703149,0.4555159717158729,0.7141952781803325,0.33442841959927033,568.6
0.32,1.2,8,21,0.2,0.4,140,0.0015,0.002,0.75,0.8563026567967327,0.44331904082191925,0.6120762831095367,0.3475260323242518,474.6
0.32,1.0,7,17,0.25,0.3,90,0.0005,0.002,1.5,0.8566657350438369,0.40207534313146215,0.43681056520710576,0.37250063488958357,502.8
0.25,1.2,7,17,0.15,0.2,100,0.0015,0.0,2.0,0.8551424358916802,0.45563596344673457,0.779919444930396,0.32183331755926126,524.0
0.25,1.4,8,19,0.2,0.35,140,0.0005,0.003,1.5,0.856679224585716,0.45690098948861824,0.8213813689472609,0.31648288306084144,432.4
0.28,1.2,8,17,0.25,0.25,50,0.002,0.0,1.0,0.8560316861707225,0.45648254464208,0.7236149297568655,0.33342200752920265,577.0
0.25,1.4,9,7,0.15,0.25,120,0.002,0.004,1.5,0.8563134312932033,0.4560808682240727,0.8240935135521923,0.3152970894165362,543.4
0.35,1.0,6,13,0.2,0.35,110,0.0015,0.004,0.5,0.8565596011478259,0.3385836145470137,0.2972960295675863,0.39365239762272536,555.6
0.3,1.0,6,5,0.25,0.35,90,0.0015,0.004,0.75,0.8565767992644027,0.4309392033029401,0.53900216017151,0.35900572451377705,651.4
0.3,1.0,8,7,0.2,0.3,110,0.001,0.004,2.0,0.8566241999178196,0.4299795338192844,0.5348634314768794,0.3595316390004665,525.4
0.25,1.2,8,15,0.25,0.3,70,0.0005,0.003,1.5,0.8564677663021598,0.4567966512820821,0.7734257651445644,0.3241230960872888,434.8
0.3,1.0,6,11,0.15,0.25,100,0.002,0.001,0.75,0.8559733811647167,0.4295540567633188,0.5330074614152319,0.3597599198606655,649.8
0.28,1.0,4,11,0.15,0.4,130,0.0005,0.002,1.5,0.8562987130278517,0.4447301849054378,0.6236368548738058,0.34561683232354223,840.8
0.28,1.4,7,7,0.15,0.25,140,0.001,0.003,0.5,0.8561602257370545,0.4568868813545892,0.7792778360495267,0.32319793476091674,606.6
0.32,1.2,9,9,0.2,0.4,90,0.002,0.001,1.5,0.8562984201322456,0.4436696088413403,0.6120761303212653,0.34796754499576066,422.4
0.28,1.2,7,9,0.2,0.4,120,0.002,0.002,1.25,0.8561219680195098,0.45613275757403404,0.7253273043081454,0.3326936614286802,518.8
0.35,1.4,7,7,0.15,0.4,70,0.0015,0.0,2.0,0.8562892276356189,0.446583979910934,0.6297743342696708,0.34598091142250337,551.4
0.32,1.2,8,5,0.25,0.4,60,0.0015,0.0,0.75,0.8562899615033684,0.4428746854303768,0.6127183248905081,0.34679540835307526,506.8
0.3,1.2,8,7,0.2,0.2,80,0.002,0.002,0.5,0.8553383193160249,0.45111659268743,0.6699499338299462,0.34006921156286085,618.2
0.32,1.0,7,19,0.2,0.25,110,0.0005,0.002,0.75,0.8560246777039145,0.3977901568441585,0.42874774987439535,0.3710582734666771,608.6
0.25,1.2,4,13,0.15,0.25,50,0.0015,0.003,2.0,0.8558943321942719,0.45691964597172446,0.785842893422796,0.3221211093719953,930.6
0.28,1.4,7,17,0.25,0.2,60,0.0005,0.002,0.75,0.8551643119957462,0.45547510109961875,0.7791346989039732,0.32180782710597133,663.8
0.28,1.4,9,21,0.25,0.35,60,0.0015,0.001,1.0,0.856542001882685,0.45762790363175265,0.7735684439253039,0.32493424067263826,424.0
0.25,1.0,5,15,0.25,0.4,120,0.0005,0.0,1.25,0.8561469461627012,0.4563661896680629,0.7184767365851261,0.33440665194145114,602.8
0.35,1.4,4,19,0.25,0.25,70,0.0015,0.003,0.5,0.855796900803717,0.4442222302366671,0.6244215245060928,0.3447726658803243,931.6
0.35,1.2,5,21,0.2,0.25,60,0.0015,0.0,1.5,0.8557593669709818,0.4153356874998127,0.4833395594553913,0.3641718799711965,740.0
