threshold,scale_pos_weight,num_leaves,max_depth,subsample,colsample_bytree,min_child_samples,min_child_weight,reg_alpha,reg_lambda,AUC,F1_score,Recall,Precision,Avg_Best_Iteration
0.4,1.6,6,15,0.6,0.65,105,0.01,0.0,0.1,0.8564052587897362,0.4363419542609234,0.5675465997861473,0.3544526572152269,544.4
0.36,2.6,4,18,0.4,0.7,135,0.01,0.1,0.01,0.8431102970940213,0.4453468000375966,0.7736402034834198,0.31267030001823304,24.8
0.36,2.0,7,9,0.6,0.65,90,0.01,0.1,0.01,0.8563574469298187,0.4583571927351766,0.7747105871831522,0.3254768641906399,530.2
0.33,2.6,6,9,0.5,0.6,105,0.01,0.0,0.01,0.8501211038123996,0.44827620704951554,0.7886975385554836,0.31312731552210726,26.4
0.36,2.0,5,12,0.6,0.65,135,0.01,0.1,0.0,0.8563790738759796,0.4580087979465062,0.7784216869709547,0.3244684198572684,652.8
0.3,2.0,6,18,0.6,0.7,75,0.001,0.1,0.01,0.8564035032382364,0.45364068898315973,0.8452879969788667,0.3100179641260134,653.6
0.33,1.6,3,3,0.4,0.65,120,0.1,0.0,0.01,0.8559939409257475,0.45659391944766403,0.7508752348801364,0.32804647142064747,969.4
0.4,2.6,6,6,0.6,0.75,120,0.01,0.0,0.0,0.8476008976284508,0.4397626624522209,0.664814796423634,0.3294481503265195,25.2
0.3,1.6,8,12,0.4,0.65,135,0.01,0.0,0.1,0.8563642730114946,0.45775320545159126,0.7900533816755424,0.32223923786449993,419.0
0.33,1.6,5,6,0.5,0.7,120,0.1,0.1,0.1,0.8563788943875892,0.45766737399074875,0.7493053099271888,0.3294609635212358,570.6
0.4,2.6,5,6,0.6,0.75,120,0.01,0.0,0.1,0.8462622272855478,0.43766007330238743,0.6591759160866442,0.32869619300544106,25.2
0.36,2.6,5,18,0.4,0.7,120,0.001,0.1,0.01,0.846989250051441,0.4464116934975483,0.7744252041569614,0.3135918644450652,25.2
0.33,2.0,4,9,0.6,0.6,90,0.001,0.0,0.01,0.8563552420105168,0.4565618758074617,0.8153869248381017,0.3170537424516856,847.0
0.33,2.6,3,3,0.5,0.75,105,0.1,0.01,0.01,0.8374049642788999,0.4452064915414917,0.7822038078402282,0.3111594454221584,25.2
0.3,1.6,8,12,0.5,0.6,135,0.01,0.01,0.0,0.8564805467938104,0.45757987021320223,0.78876917079004,0.32227756581565625,426.6
0.36,2.0,8,12,0.5,0.65,120,0.001,0.01,0.01,0.8561651942678138,0.4574511950046173,0.7731403057242381,0.32483723486327454,489.2
0.4,1.6,5,9,0.6,0.75,90,0.01,0.0,0.1,0.8564694841186193,0.4358971315669442,0.5664762670158388,0.35425845731939104,658.0
0.3,2.0,6,15,0.6,0.6,75,0.1,0.01,0.0,0.8563886602352152,0.4536032773789211,0.8458591704666383,0.30990608145838083,596.8
0.4,1.6,2,9,0.5,0.7,90,0.01,0.01,0.01,0.8522570046389463,0.4348968321009739,0.5822469705268878,0.3470995628216222,999.8
0.4,2.0,8,12,0.5,0.6,120,0.001,0.1,0.1,0.8563637936277086,0.4568068594379643,0.7101989226898986,0.33670168770720277,515.0
0.3,2.0,3,18,0.4,0.6,75,0.001,0.0,0.0,0.8559414773478629,0.45225968848370546,0.8487844037806948,0.3082610121685681,993.8
0.33,1.6,3,12,0.6,0.6,135,0.001,0.01,0.1,0.8560645036077581,0.4572134427290802,0.7541579927491779,0.3280615026241095,904.8
0.36,2.0,3,15,0.6,0.6,90,0.01,0.0,0.1,0.8560117761396301,0.4567085609613569,0.7802055155038079,0.3228568931994364,998.0
0.3,2.0,6,18,0.5,0.75,90,0.001,0.1,0.1,0.8563781493375817,0.4531654160290687,0.8449311599711026,0.3096219797823755,579.0
0.33,1.6,7,9,0.6,0.6,135,0.001,0.01,0.1,0.8564317621403041,0.4577753535230634,0.7429541561338252,0.33082378933282675,501.8
0.4,2.6,4,3,0.6,0.7,75,0.01,0.01,0.0,0.8431102970940213,0.42959394865315315,0.6434740691565553,0.325869740880247,24.8
0.4,2.0,7,12,0.6,0.65,120,0.001,0.1,0.1,0.8562879651868869,0.4563030391186481,0.709985019109993,0.33620170817044726,556.4
0.36,2.6,8,15,0.5,0.75,120,0.1,0.1,0.01,0.8508607296001962,0.4486176290944816,0.7774228591116432,0.31528180538113415,26.0
0.36,1.6,8,3,0.5,0.75,90,0.01,0.1,0.1,0.8564410982918771,0.4529877380978472,0.6888611747941115,0.3374603030037083,536.6
0.4,2.0,2,12,0.5,0.65,120,0.001,0.01,0.01,0.8522661798207223,0.4521877781833261,0.7361755262219052,0.3263247652616406,999.8
0.36,2.0,6,18,0.5,0.6,135,0.001,0.0,0.0,0.8564363237599215,0.4569808166135168,0.773069284642767,0.32437645162225115,595.6
0.4,2.0,6,6,0.6,0.75,120,0.01,0.0,0.0,0.8563869422689792,0.4568866189446214,0.7154082897313805,0.3356371591190266,523.2
0.36,1.6,5,18,0.4,0.7,135,0.01,0.01,0.1,0.8565296622046231,0.4539867004289677,0.6898606902006441,0.3383418176198032,605.8
0.36,2.0,7,15,0.5,0.7,120,0.01,0.01,0.01,0.8562810426170572,0.4574054330539263,0.77292650400318,0.3248295468328989,530.8
0.33,1.6,7,6,0.5,0.6,135,0.1,0.0,0.0,0.8565108431093901,0.4578799980076149,0.7439534423579508,0.3307377607035572,474.0
0.33,2.6,5,9,0.6,0.7,75,0.001,0.01,0.0,0.8469905445228589,0.4472910027575267,0.790267514437855,0.31192249443540077,25.2
0.36,1.6,4,3,0.6,0.65,105,0.001,0.0,0.1,0.8562819970484608,0.4539249258594369,0.6907166100968091,0.33806160539796165,777.6
0.36,2.6,3,18,0.5,0.6,75,0.1,0.01,0.01,0.8343594549974348,0.44465678618282345,0.7579401136184515,0.3146271566032791,27.2
0.4,2.0,4,6,0.4,0.7,120,0.001,0.0,0.01,0.8563128229296968,0.45633463169198374,0.7153368866792309,0.3350545488441191,821.2
0.4,1.6,6,18,0.6,0.6,90,0.001,0.1,0.01,0.8565168461838454,0.4376082147409012,0.569973183111905,0.35516508294648624,563.6
0.3,1.6,2,15,0.5,0.65,135,0.01,0.01,0.01,0.8522694203153243,0.4525783825463554,0.7896250142920697,0.3171954271586325,999.8
0.36,2.6,5,9,0.6,0.6,135,0.1,0.0,0.0,0.8480464648181103,0.44704402870516835,0.7541581964668731,0.3176866457386962,26.4
0.33,2.0,7,3,0.4,0.65,90,0.1,0.0,0.0,0.8565060935845306,0.4564005697887691,0.8134602392715259,0.3171894020896534,591.2
0.3,2.0,5,18,0.6,0.75,105,0.001,0.0,0.01,0.8563872030911224,0.4527092643851766,0.8448597823836652,0.30920079341299955,695.4
0.36,2.6,8,12,0.4,0.65,105,0.1,0.1,0.1,0.851390787704608,0.4496146107715601,0.7577263882915292,0.319667323952873,25.6
0.33,2.0,2,15,0.4,0.65,105,0.001,0.0,0.0,0.8522729782211076,0.4508937260583906,0.8052531154165148,0.3131184583438492,998.6
0.33,2.0,6,18,0.6,0.7,120,0.001,0.01,0.1,0.8563901586565255,0.4561701457131475,0.8111766912324743,0.31731886276787535,627.6
0.36,2.6,5,9,0.6,0.75,120,0.001,0.1,0.0,0.8462623055504463,0.4455148900922345,0.7777081148142744,0.3121744432424788,25.2
0.4,2.6,4,15,0.5,0.6,75,0.001,0.1,0.1,0.8449327658088281,0.4460085365172765,0.7201171223958831,0.3230644857015142,26.6
0.3,2.6,8,9,0.6,0.6,90,0.01,0.1,0.1,0.8518323585478272,0.4477765215823057,0.8205250416157055,0.3079135794318407,26.4
0.4,2.0,3,15,0.5,0.75,75,0.01,0.01,0.01,0.8559902341393917,0.4562542034963505,0.7179769661495039,0.3343928905944077,995.4
0.36,2.0,7,3,0.4,0.7,120,0.1,0.01,0.01,0.8564768963113363,0.4578544002807467,0.7735686221782871,0.32516346687268766,718.6
0.4,2.6,2,12,0.4,0.7,105,0.01,0.0,0.01,0.8190651041411551,0.0,0.0,0.0,21.8
0.3,2.6,8,15,0.5,0.75,75,0.001,0.1,0.01,0.8508607296001962,0.44760356446430977,0.8084644956981188,0.30947339599558016,26.0
0.4,2.6,5,3,0.4,0.7,135,0.001,0.01,0.01,0.8451307933627857,0.43504008614878886,0.6521780604700328,0.3279371109388948,25.2
0.4,1.6,2,18,0.6,0.65,90,0.01,0.1,0.0,0.8522648247150485,0.43475828306855135,0.5821757202630098,0.34694967310371977,999.4
0.4,1.6,3,3,0.5,0.6,90,0.01,0.1,0.01,0.8559866775147708,0.4352542575768864,0.5643351940398313,0.35425098544400535,983.0
0.36,2.0,8,12,0.5,0.65,120,0.1,0.0,0.01,0.856264938746838,0.45753870784997525,0.7714277529199749,0.32522823614928414,538.6
0.33,2.6,6,18,0.4,0.6,105,0.01,0.01,0.1,0.8501403747692914,0.4482853807592738,0.7886975385554836,0.31313628285161077,26.4
0.36,1.6,4,18,0.5,0.75,90,0.01,0.1,0.01,0.8563149160013314,0.4540430306458677,0.6906455380859144,0.3382125506428748,831.0
0.36,2.0,6,15,0.5,0.75,105,0.001,0.1,0.0,0.8562119062934981,0.45705741840953096,0.775210230295215,0.32407491611334904,660.4
0.4,1.6,8,12,0.4,0.7,120,0.1,0.01,0.01,0.8563948596485662,0.43570389266002596,0.5661905020189697,0.35411546389383775,495.4
0.33,2.0,2,6,0.6,0.7,75,0.01,0.0,0.1,0.8522683628146279,0.45095508988884064,0.8055385493721292,0.31313414376139487,999.4
0.4,1.6,7,6,0.5,0.65,75,0.01,0.01,0.01,0.8564414963283526,0.4354477231317958,0.5669756554807825,0.35348757541562836,532.6
0.4,2.6,2,9,0.6,0.75,105,0.1,0.1,0.01,0.8178581009120055,0.0,0.0,0.0,22.6
0.3,2.6,2,6,0.6,0.7,90,0.1,0.0,0.01,0.8190651041411551,0.4037337261615134,0.9527608713311398,0.25666479267579406,21.8
0.3,2.6,7,3,0.5,0.65,105,0.001,0.0,0.01,0.8451701052694279,0.44694555102540806,0.8151728684699246,0.307879485581159,25.0
0.3,2.0,4,9,0.5,0.65,90,0.1,0.01,0.1,0.8562685618416577,0.45288319733969595,0.8464297073366127,0.3091569205756635,774.2
0.33,1.6,3,3,0.6,0.75,135,0.1,0.0,0.01,0.8559726721397884,0.45631839359976434,0.7497334226635426,0.32797911281411307,988.2
0.33,1.6,5,18,0.5,0.75,105,0.1,0.0,0.01,0.856332798272612,0.4569374064364974,0.7512319700290526,0.32833511558552175,512.6
0.36,2.6,6,6,0.4,0.75,105,0.1,0.01,0.1,0.8476009578377219,0.4459760801764669,0.7752106122658934,0.31304125680523476,25.2
0.4,2.6,4,12,0.5,0.65,120,0.01,0.0,0.0,0.8431102970940213,0.42959394865315315,0.6434740691565553,0.325869740880247,24.8
0.4,2.6,4,15,0.5,0.7,75,0.1,0.01,0.01,0.8431102970940213,0.42959394865315315,0.6434740691565553,0.325869740880247,24.8
0.3,2.6,8,18,0.6,0.6,135,0.1,0.01,0.01,0.8517873376274382,0.4474765015892414,0.8205963682737192,0.30762195120154573,26.2
0.33,2.6,8,9,0.4,0.65,135,0.01,0.1,0.1,0.8514241024317657,0.44868743956181223,0.7876986343020365,0.31368900543514205,25.6
0.33,2.6,2,18,0.6,0.6,105,0.01,0.0,0.1,0.8159300850538982,0.4293493487539708,0.874187338283164,0.28457669938014185,25.0
0.36,2.6,3,3,0.5,0.7,120,0.001,0.0,0.0,0.8350499059501602,0.44541840163776286,0.7734975756321042,0.31276476940923864,25.2
0.36,2.6,6,9,0.4,0.7,120,0.01,0.1,0.01,0.8489513724723732,0.44773322216376155,0.7677890493080856,0.31602341375109827,25.4
0.3,2.0,2,6,0.4,0.75,135,0.01,0.0,0.01,0.8522855514046161,0.4455229504884839,0.8452878696553071,0.3024863454796053,999.2
0.3,2.0,6,3,0.5,0.7,105,0.1,0.01,0.1,0.8562868710456277,0.4534498872508664,0.8458585847782649,0.30975662084693834,630.6
0.36,1.6,7,6,0.5,0.6,135,0.1,0.01,0.1,0.8564317621403041,0.45355969245130157,0.6860069880262378,0.33880616597194907,501.8
0.33,2.6,2,18,0.5,0.7,120,0.001,0.0,0.0,0.8190651041411551,0.34293155004270187,0.69202554721756,0.22794452398305237,21.8
0.3,2.0,5,3,0.4,0.65,135,0.001,0.01,0.01,0.856444290413829,0.4535822530356449,0.8471432030991574,0.30971498074817094,809.2
0.36,2.6,7,18,0.6,0.75,135,0.1,0.1,0.0,0.8498178784158522,0.44842320975285377,0.7774227572527955,0.3150896737926522,25.2
0.4,2.6,2,12,0.6,0.75,105,0.001,0.1,0.01,0.8178581009120055,0.0,0.0,0.0,22.6
0.33,2.0,5,6,0.5,0.6,105,0.1,0.1,0.01,0.8564605878130674,0.45706561718594296,0.8128892949661614,0.31791924586956,752.0
0.3,2.0,4,6,0.4,0.75,75,0.1,0.0,0.1,0.8563306378376968,0.453118972265827,0.8464295290836293,0.3093773737301997,807.6
0.3,1.6,8,9,0.4,0.65,135,0.001,0.0,0.1,0.8563642730114946,0.45775320545159126,0.7900533816755424,0.32223923786449993,419.0
0.33,2.6,3,6,0.5,0.65,135,0.001,0.01,0.0,0.8350499059501602,0.4451087346096411,0.7804194954778492,0.31134351777751545,25.2
0.33,2.6,4,6,0.4,0.6,90,0.001,0.01,0.0,0.8449273335209877,0.44685631364560213,0.79105269336438,0.3113791536726679,26.6
0.36,1.6,3,9,0.4,0.65,120,0.1,0.0,0.1,0.8559378648694121,0.45461012970622355,0.6939996990071055,0.3380425234498331,914.6
0.3,2.0,5,9,0.6,0.6,120,0.1,0.0,0.1,0.8563863944045714,0.4536681391428388,0.8460016709943945,0.30994705328550737,671.2
0.3,2.6,8,18,0.6,0.7,120,0.1,0.0,0.0,0.8511593588236147,0.4473350231358008,0.8081073276491004,0.30927623164233947,25.6
0.4,2.0,5,18,0.4,0.75,120,0.001,0.0,0.01,0.8564102121935327,0.45644972187932764,0.7189047729273442,0.33441241482098155,631.2
0.33,1.6,3,9,0.6,0.7,120,0.1,0.1,0.01,0.8559365988295919,0.456509085946584,0.7520885265430153,0.32772139434542125,908.6
0.4,2.6,6,12,0.4,0.6,135,0.1,0.0,0.01,0.8501211038123996,0.443466135719882,0.6498960657784065,0.3366600923477542,26.4
0.4,1.6,5,9,0.5,0.75,120,0.1,0.0,0.01,0.8562811102678577,0.43616716248709614,0.5687595858724834,0.3537191416428934,588.8
0.4,2.0,7,9,0.5,0.65,120,0.001,0.0,0.0,0.8564254644207281,0.4554665744168158,0.7099132340871652,0.33532453888982117,572.2
0.3,2.0,2,18,0.6,0.7,90,0.1,0.0,0.1,0.8522683628146279,0.4456885600545758,0.8455733545403454,0.3026030131977394,999.4
0.36,2.6,2,12,0.5,0.75,75,0.01,0.1,0.01,0.8178581009120055,0.08522908190341412,0.17188726364609347,0.05666235446313066,22.6
0.36,1.6,6,15,0.4,0.65,120,0.001,0.0,0.01,0.8563107218369804,0.4535410215199578,0.6882194385896827,0.3382514628079095,485.6
0.36,1.6,8,9,0.6,0.65,120,0.1,0.1,0.1,0.8564108786930786,0.45368201586171236,0.687291937388385,0.3386288078731907,377.0
0.3,2.6,7,18,0.5,0.6,90,0.01,0.1,0.01,0.8511525299290138,0.44777992499922414,0.8188119285877805,0.3081500466900603,26.4
0.36,2.0,2,6,0.4,0.75,75,0.001,0.1,0.1,0.8522651062265449,0.45267031810536806,0.7813470985379946,0.31864502476778644,1000.0
0.3,1.6,7,15,0.4,0.75,120,0.01,0.01,0.0,0.8563302542536743,0.45787666260625787,0.7926939449753413,0.32191927333910964,453.8
0.36,2.0,7,9,0.6,0.6,75,0.001,0.0,0.1,0.8563484719654074,0.457937803396898,0.772569692460128,0.3254290270785415,638.4
0.3,2.6,2,9,0.5,0.75,120,0.1,0.01,0.01,0.8178581009120055,0.4039478931478323,0.9553295477492633,0.2565824449085285,22.6
0.36,1.6,8,15,0.4,0.7,120,0.001,0.01,0.1,0.8564411132229172,0.45376479301649447,0.687791274923905,0.33858918886691697,383.6
0.4,2.6,7,9,0.4,0.65,120,0.1,0.0,0.0,0.8509847201633889,0.4409214817477479,0.6361238328567612,0.3380752090148615,25.2
0.33,2.0,3,6,0.5,0.7,105,0.001,0.0,0.01,0.8559496338324107,0.4554875623773299,0.8164573085378339,0.3158558653379782,996.2
0.4,1.6,3,12,0.6,0.65,135,0.1,0.1,0.01,0.8560338965148097,0.4350659082230279,0.5640497600842169,0.3541107141056395,998.8
0.3,2.0,8,18,0.4,0.75,75,0.01,0.0,0.01,0.8564677576508636,0.45305511047771513,0.8441462611564086,0.3096262451106873,546.8
0.4,2.6,5,18,0.6,0.75,105,0.001,0.01,0.0,0.8462560265482437,0.43766007330238743,0.6591759160866442,0.32869619300544106,25.2
0.36,1.6,8,15,0.5,0.7,75,0.01,0.0,0.0,0.856365061854462,0.45331046592597773,0.6854362474385682,0.3386698590901419,475.8
0.4,2.6,5,15,0.4,0.75,105,0.1,0.01,0.0,0.8462560265482437,0.43766007330238743,0.6591759160866442,0.32869619300544106,25.2
0.36,1.6,2,15,0.6,0.6,135,0.1,0.0,0.01,0.8521821742026043,0.45155232181775434,0.7101996611665434,0.331025788147037,1000.0
0.36,2.6,8,18,0.4,0.65,75,0.001,0.01,0.0,0.8511300380544895,0.44955028301396477,0.7567986833725362,0.3197643948649812,25.6
0.33,2.6,3,18,0.4,0.65,120,0.01,0.1,0.1,0.8350499059501602,0.4451087346096411,0.7804194954778492,0.31134351777751545,25.2
0.4,2.6,6,18,0.6,0.7,105,0.001,0.01,0.0,0.8489506895182288,0.4390198046257682,0.6431154496189588,0.3337706315378953,25.4
0.4,2.0,7,9,0.5,0.6,105,0.1,0.0,0.01,0.856481487228964,0.45690678410914687,0.7123394354422443,0.33634316241318396,542.2
0.4,2.0,2,3,0.5,0.7,75,0.1,0.0,0.1,0.8522683628146279,0.45203450591891814,0.7359614443890162,0.326208818816038,999.4
0.4,2.0,6,15,0.6,0.6,120,0.1,0.1,0.0,0.8565288361718129,0.4568742384137308,0.7126965780265511,0.33621945546766574,554.4
0.36,2.6,5,15,0.4,0.6,120,0.001,0.01,0.1,0.8480722130920082,0.4469779186017783,0.7541581964668731,0.3176194821347709,26.4
0.3,2.6,7,6,0.4,0.65,120,0.01,0.1,0.1,0.8509446829090275,0.4472030932639874,0.801756861402958,0.3100859413862643,25.2
0.33,2.0,4,9,0.5,0.75,105,0.1,0.1,0.0,0.8562324245110414,0.4563674134693942,0.8147446284100115,0.3169614252257612,842.8
0.36,1.6,4,3,0.6,0.75,105,0.01,0.1,0.1,0.8563252205506842,0.45384808152125433,0.691002426023102,0.33791157984479464,767.2
0.33,2.0,2,15,0.6,0.65,105,0.01,0.1,0.1,0.852270782566427,0.45087153822612436,0.8053244930039524,0.3130864192167405,999.6
0.4,1.6,6,18,0.4,0.7,135,0.01,0.1,0.01,0.8564190364172639,0.43532360916604185,0.5680463192923458,0.3529116617231101,426.6
0.33,2.6,7,18,0.6,0.6,120,0.1,0.01,0.0,0.8511576597891898,0.4485509144863335,0.7878412366886401,0.3135355891020063,26.4
0.36,2.0,3,6,0.5,0.75,90,0.001,0.0,0.0,0.8559338795182191,0.45605233256260025,0.7784924788700188,0.32249416928548363,985.4
0.3,2.0,8,3,0.6,0.6,105,0.1,0.0,0.1,0.8565604097637246,0.4540890369616301,0.845930267942245,0.310350607989034,637.6
0.4,1.6,3,6,0.6,0.65,120,0.001,0.01,0.01,0.8559894041023479,0.4353336103790818,0.564763357705609,0.35418203557318917,994.8
0.33,2.0,6,9,0.6,0.75,90,0.1,0.0,0.01,0.8563142369930139,0.45596316788674995,0.8125324579583972,0.31690888128024863,626.2
0.4,1.6,4,18,0.6,0.75,120,0.01,0.01,0.1,0.856341168265524,0.4364276001389391,0.5669757064102064,0.35476329632175885,754.4
0.4,1.6,8,6,0.6,0.65,105,0.001,0.1,0.01,0.8565136333498049,0.4351863519311248,0.5646919291887478,0.3540487542714891,526.0
0.36,2.6,2,18,0.6,0.6,105,0.001,0.0,0.01,0.8159300850538982,0.3963697997645946,0.6658810548400396,0.2826564282458739,25.0
0.4,2.6,3,12,0.4,0.65,120,0.01,0.0,0.01,0.8350499059501602,0.4334149776709701,0.6720890969525615,0.3205660676191881,25.2
0.3,2.0,6,9,0.4,0.75,75,0.01,0.0,0.0,0.856345779614044,0.45336338268589477,0.844788277472668,0.30982555322034216,602.8
